,0,Emotion
337,"if God would send a drop of rain,” she said.",anger
338,"“Yes, yes, sh—sh—sh——” was all Kitty answered, rocking a little, and tenderly squeezing the plump little arm, with rolls of fat at the wrist, which Mitya still waved feebly as he opened and shut his eyes.",joy
339,"That hand worried Kitty; she longed to kiss the little hand, but was afraid to for fear of waking the baby.",fear
340,"At last the little hand ceased waving, and the eyes closed.",anger
341,"Only from time to time, as he went on sucking, the baby raised his long, curly eyelashes and peeped at his mother with wet eyes, that looked black in the twilight.",anger
342,"The nurse had left off fanning, and was dozing.",anger
343,"From above came the peals of the old prince’s voice, and the chuckle of Katavasov.",joy
344,"“They have got into talk without me,” thought Kitty, “but still it’s vexing that Kostya’s out.",anger
345,He’s sure to have gone to the bee-house again.,anger
346,"Though it’s a pity he’s there so often, still I’m glad.",joy
347,It distracts his mind.,joy
348,He’s become altogether happier and better now than in the spring.,joy
349,He used to be so gloomy and worried that I felt frightened for him.,fear
350,"And how absurd he is!” she whispered, smiling.",joy
351,She knew what worried her husband.,fear
352,It was his unbelief.,anger
353,"Although, if she had been asked whether she supposed that in the future life, if he did not believe, he would be damned, she would have had to admit that he would be damned, his unbelief did not cause her unhappiness.",sadness
354,"And she, confessing that for an unbeliever there can be no salvation, and loving her husband’s soul more than anything in the world, thought with a smile of his unbelief, and told herself that he was absurd.",anger
355,“What does he keep reading philosophy of some sort for all this year?” she wondered.,sadness
356,"“If it’s all written in those books, he can understand them.",anger
357,"If it’s all wrong, why does he read them?",anger
358,He says himself that he would like to believe.,anger
359,Then why is it he doesn’t believe?,anger
360,Surely from his thinking so much?,joy
361,And he thinks so much from being solitary.,sadness
362,"He’s always alone, alone.",sadness
363,He can’t talk about it all to us.,anger
364,"I fancy he’ll be glad of these visitors, especially Katavasov.",joy
365,"He likes discussions with them,” she thought, and passed instantly to the consideration of where it would be more convenient to put Katavasov, to sleep alone or to share Sergey Ivanovitch’s room.",joy
366,"And then an idea suddenly struck her, which made her shudder and even disturb Mitya, who glanced severely at her.",anger
367,"“I do believe the laundress hasn’t sent the washing yet, and all the best sheets are in use.",anger
368,"If I don’t see to it, Agafea Mihalovna will give Sergey Ivanovitch the wrong sheets,” and at the very idea of this the blood rushed to Kitty’s face.",anger
369,"“Yes, I will arrange it,” she decided, and going back to her former thoughts, she remembered that some spiritual question of importance had been interrupted, and she began to recall what.",sadness
370,"“Yes, Kostya, an unbeliever,” she thought again with a smile.",joy
371,"“Well, an unbeliever then!",anger
372,"Better let him always be one than like Madame Stahl, or what I tried to be in those days abroad.",anger
373,"No, he won’t ever sham anything.” And a recent instance of his goodness rose vividly to her mind.",joy
374,A fortnight ago a penitent letter had come from Stepan Arkadyevitch to Dolly.,anger
375,"He besought her to save his honor, to sell her estate to pay his debts.",anger
376,"Dolly was in despair, she detested her husband, despised him, pitied him, resolved on a separation, resolved to refuse, but ended by agreeing to sell part of her property.",anger
377,"After that, with an irrepressible smile of tenderness, Kitty recalled her husband’s shamefaced embarrassment, his repeated awkward efforts to approach the subject, and how at last, having thought of the one means of helping Dolly without wounding her pride, he had suggested to Kitty—what had not occurred to her before—that she should give up her share of the property.",sadness
378,“He an unbeliever indeed!,joy
379,"With his heart, his dread of offending anyone, even a child!",anger
380,"Everything for others, nothing for himself.",joy
381,Sergey Ivanovitch simply considers it as Kostya’s duty to be his steward.,anger
382,And it’s the same with his sister.,anger
383,"Now Dolly and her children are under his guardianship; all these peasants who come to him every day, as though he were bound to be at their service.” “Yes, only be like your father, only like him,” she said, handing Mitya over to the nurse, and putting her lips to his cheek.",anger
384,"Chapter 8 Ever since, by his beloved brother’s deathbed, Levin had first glanced into the questions of life and death in the light of these new convictions, as he called them, which had during the period from his twentieth to his thirty-fourth year imperceptibly replaced his childish and youthful beliefs—he had been stricken with horror, not so much of death, as of life, without any knowledge of whence, and why, and how, and what it was.",joy
385,"The physical organization, its decay, the indestructibility of matter, the law of the conservation of energy, evolution, were the words which usurped the place of his old belief.",joy
386,These words and the ideas associated with them were very well for intellectual purposes.,joy
387,"But for life they yielded nothing, and Levin felt suddenly like a man who has changed his warm fur cloak for a muslin garment, and going for the first time into the frost is immediately convinced, not by reason, but by his whole nature that he is as good as naked, and that he must infallibly perish miserably.",joy
388,"From that moment, though he did not distinctly face it, and still went on living as before, Levin had never lost this sense of terror at his lack of knowledge.",sadness
389,"He vaguely felt, too, that what he called his new convictions were not merely lack of knowledge, but that they were part of a whole order of ideas, in which no knowledge of what he needed was possible.",joy
390,"At first, marriage, with the new joys and duties bound up with it, had completely crowded out these thoughts.",sadness
391,"But of late, while he was staying in Moscow after his wife’s confinement, with nothing to do, the question that clamored for solution had more and more often, more and more insistently, haunted Levin’s mind.",joy
392,"The question was summed up for him thus: “If I do not accept the answers Christianity gives to the problems of my life, what answers do I accept?” And in the whole arsenal of his convictions, so far from finding any satisfactory answers, he was utterly unable to find anything at all like an answer.",anger
393,He was in the position of a man seeking food in toy shops and tool shops.,anger
394,"Instinctively, unconsciously, with every book, with every conversation, with every man he met, he was on the lookout for light on these questions and their solution.",joy
395,"What puzzled and distracted him above everything was that the majority of men of his age and circle had, like him, exchanged their old beliefs for the same new convictions, and yet saw nothing to lament in this, and were perfectly satisfied and serene.",joy
396,"So that, apart from the principal question, Levin was tortured by other questions too.",anger
397,Were these people sincere?,joy
398,"he asked himself, or were they playing a part?",anger
399,"or was it that they understood the answers science gave to these problems in some different, clearer sense than he did?",joy
400,And he assiduously studied both these men’s opinions and the books which treated of these scientific explanations.,joy
401,"One fact he had found out since these questions had engrossed his mind, was that he had been quite wrong in supposing from the recollections of the circle of his young days at college, that religion had outlived its day, and that it was now practically non-existent.",joy
402,All the people nearest to him who were good in their lives were believers.,joy
403,"The old prince, and Lvov, whom he liked so much, and Sergey Ivanovitch, and all the women believed, and his wife believed as simply as he had believed in his earliest childhood, and ninety-nine hundredths of the Russian people, all the working people for whose life he felt the deepest respect, believed.",joy
404,"Another fact of which he became convinced, after reading many scientific books, was that the men who shared his views had no other construction to put on them, and that they gave no explanation of the questions which he felt he could not live without answering, but simply ignored their existence and attempted to explain other questions of no possible interest to him, such as the evolution of organisms, the materialistic theory of consciousness, and so forth.",sadness
405,"Moreover, during his wife’s confinement, something had happened that seemed extraordinary to him.",joy
406,"He, an unbeliever, had fallen into praying, and at the moment he prayed, he believed.",anger
407,"But that moment had passed, and he could not make his state of mind at that moment fit into the rest of his life.",joy
408,"He could not admit that at that moment he knew the truth, and that now he was wrong; for as soon as he began thinking calmly about it, it all fell to pieces.",anger
409,"He could not admit that he was mistaken then, for his spiritual condition then was precious to him, and to admit that it was a proof of weakness would have been to desecrate those moments.",joy
410,"He was miserably divided against himself, and strained all his spiritual forces to the utmost to escape from this condition.",anger
411,"Chapter 9 These doubts fretted and harassed him, growing weaker or stronger from time to time, but never leaving him.",sadness
412,"He read and thought, and the more he read and the more he thought, the further he felt from the aim he was pursuing.",anger
413,"Of late in Moscow and in the country, since he had become convinced that he would find no solution in the materialists, he had read and re-read thoroughly Plato, Spinoza, Kant, Schelling, Hegel, and Schopenhauer, the philosophers who gave a non-materialistic explanation of life.",anger
414,"Their ideas seemed to him fruitful when he was reading or was himself seeking arguments to refute other theories, especially those of the materialists; but as soon as he began to read or sought for himself a solution of problems, the same thing always happened.",anger
415,"As long as he followed the fixed definition of obscure words such as _spirit, will, freedom, essence,_ purposely letting himself go into the snare of words the philosophers set for him, he seemed to comprehend something.",sadness
416,"But he had only to forget the artificial train of reasoning, and to turn from life itself to what had satisfied him while thinking in accordance with the fixed definitions, and all this artificial edifice fell to pieces at once like a house of cards, and it became clear that the edifice had been built up out of those transposed words, apart from anything in life more important than reason.",joy
417,"At one time, reading Schopenhauer, he put in place of his _will_ the word _love_, and for a couple of days this new philosophy charmed him, till he removed a little away from it.",joy
418,"But then, when he turned from life itself to glance at it again, it fell away too, and proved to be the same muslin garment with no warmth in it.",sadness
419,His brother Sergey Ivanovitch advised him to read the theological works of Homiakov.,anger
420,"Levin read the second volume of Homiakov’s works, and in spite of the elegant, epigrammatic, argumentative style which at first repelled him, he was impressed by the doctrine of the church he found in them.",surprise
421,"He was struck at first by the idea that the apprehension of divine truths had not been vouchsafed to man, but to a corporation of men bound together by love—to the church.",anger
422,"What delighted him was the thought how much easier it was to believe in a still existing living church, embracing all the beliefs of men, and having God at its head, and therefore holy and infallible, and from it to accept the faith in God, in the creation, the fall, the redemption, than to begin with God, a mysterious, far-away God, the creation, etc.",joy
423,"But afterwards, on reading a Catholic writer’s history of the church, and then a Greek orthodox writer’s history of the church, and seeing that the two churches, in their very conception infallible, each deny the authority of the other, Homiakov’s doctrine of the church lost all its charm for him, and this edifice crumbled into dust like the philosophers’ edifices.",sadness
424,"All that spring he was not himself, and went through fearful moments of horror.",fear
425,"“Without knowing what I am and why I am here, life’s impossible; and that I can’t know, and so I can’t live,” Levin said to himself.",anger
426,"“In infinite time, in infinite matter, in infinite space, is formed a bubble-organism, and that bubble lasts a while and bursts, and that bubble is Me.” It was an agonizing error, but it was the sole logical result of ages of human thought in that direction.",joy
427,This was the ultimate belief on which all the systems elaborated by human thought in almost all their ramifications rested.,joy
428,"It was the prevalent conviction, and of all other explanations Levin had unconsciously, not knowing when or how, chosen it, as anyway the clearest, and made it his own.",joy
429,"But it was not merely a falsehood, it was the cruel jeer of some wicked power, some evil, hateful power, to whom one could not submit.",anger
430,He must escape from this power.,anger
431,And the means of escape every man had in his own hands.,anger
432,He had but to cut short this dependence on evil.,anger
433,And there was one means—death.,anger
434,"And Levin, a happy father and husband, in perfect health, was several times so near suicide that he hid the cord that he might not be tempted to hang himself, and was afraid to go out with his gun for fear of shooting himself.",fear
435,"But Levin did not shoot himself, and did not hang himself; he went on living.",anger
436,"When Levin thought what he was and what he was living for, he could find no answer to the questions and was reduced to despair, but he left off questioning himself about it.",fear
437,"It seemed as though he knew both what he was and for what he was living, for he acted and lived resolutely and without hesitation.",fear
438,"Indeed, in these latter days he was far more decided and unhesitating in life than he had ever been.",anger
439,"When he went back to the country at the beginning of June, he went back also to his usual pursuits.",anger
440,"The management of the estate, his relations with the peasants and the neighbors, the care of his household, the management of his sister’s and brother’s property, of which he had the direction, his relations with his wife and kindred, the care of his child, and the new bee-keeping hobby he had taken up that spring, filled all his time.",joy
441,"These things occupied him now, not because he justified them to himself by any sort of general principles, as he had done in former days; on the contrary, disappointed by the failure of his former efforts for the general welfare, and too much occupied with his own thought and the mass of business with which he was burdened from all sides, he had completely given up thinking of the general good, and he busied himself with all this work simply because it seemed to him that he must do what he was doing—that he could not do otherwise.",sadness
442,"In former days—almost from childhood, and increasingly up to full manhood—when he had tried to do anything that would be good for all, for humanity, for Russia, for the whole village, he had noticed that the idea of it had been pleasant, but the work itself had always been incoherent, that then he had never had a full conviction of its absolute necessity, and that the work that had begun by seeming so great, had grown less and less, till it vanished into nothing.",joy
443,"But now, since his marriage, when he had begun to confine himself more and more to living for himself, though he experienced no delight at all at the thought of the work he was doing, he felt a complete conviction of its necessity, saw that it succeeded far better than in old days, and that it kept on growing more and more.",joy
444,"Now, involuntarily it seemed, he cut more and more deeply into the soil like a plough, so that he could not be drawn out without turning aside the furrow.",anger
445,"To live the same family life as his father and forefathers—that is, in the same condition of culture—and to bring up his children in the same, was incontestably necessary.",joy
446,It was as necessary as dining when one was hungry.,anger
447,"And to do this, just as it was necessary to cook dinner, it was necessary to keep the mechanism of agriculture at Pokrovskoe going so as to yield an income.",joy
448,"Just as incontestably as it was necessary to repay a debt was it necessary to keep the property in such a condition that his son, when he received it as a heritage, would say “thank you” to his father as Levin had said “thank you” to his grandfather for all he built and planted.",joy
449,"And to do this it was necessary to look after the land himself, not to let it, and to breed cattle, manure the fields, and plant timber.",anger
450,"It was impossible not to look after the affairs of Sergey Ivanovitch, of his sister, of the peasants who came to him for advice and were accustomed to do so—as impossible as to fling down a child one is carrying in one’s arms.",anger
451,"It was necessary to look after the comfort of his sister-in-law and her children, and of his wife and baby, and it was impossible not to spend with them at least a short time each day.",anger
452,"And all this, together with shooting and his new bee-keeping, filled up the whole of Levin’s life, which had no meaning at all for him, when he began to think.",anger
453,"But besides knowing thoroughly what he had to do, Levin knew in just the same way _how_ he had to do it all, and what was more important than the rest.",joy
454,"He knew he must hire laborers as cheaply as possible; but to hire men under bond, paying them in advance at less than the current rate of wages, was what he must not do, even though it was very profitable.",anger
455,"Selling straw to the peasants in times of scarcity of provender was what he might do, even though he felt sorry for them; but the tavern and the pothouse must be put down, though they were a source of income.",sadness
456,"Felling timber must be punished as severely as possible, but he could not exact forfeits for cattle being driven onto his fields; and though it annoyed the keeper and made the peasants not afraid to graze their cattle on his land, he could not keep their cattle as a punishment.",anger
457,"To Pyotr, who was paying a money-lender ten per cent.",anger
458,"a month, he must lend a sum of money to set him free.",joy
459,"But he could not let off peasants who did not pay their rent, nor let them fall into arrears.",anger
460,It was impossible to overlook the bailiff’s not having mown the meadows and letting the hay spoil; and it was equally impossible to mow those acres where a young copse had been planted.,sadness
461,"It was impossible to excuse a laborer who had gone home in the busy season because his father was dying, however sorry he might feel for him, and he must subtract from his pay those costly months of idleness.",sadness
462,But it was impossible not to allow monthly rations to the old servants who were of no use for anything.,anger
463,"Levin knew that when he got home he must first of all go to his wife, who was unwell, and that the peasants who had been waiting for three hours to see him could wait a little longer.",joy
464,"He knew too that, regardless of all the pleasure he felt in taking a swarm, he must forego that pleasure, and leave the old man to see to the bees alone, while he talked to the peasants who had come after him to the bee-house.",sadness
465,"Whether he were acting rightly or wrongly he did not know, and far from trying to prove that he was, nowadays he avoided all thought or talk about it.",anger
466,"Reasoning had brought him to doubt, and prevented him from seeing what he ought to do and what he ought not.",anger
467,"When he did not think, but simply lived, he was continually aware of the presence of an infallible judge in his soul, determining which of two possible courses of action was the better and which was the worse, and as soon as he did not act rightly, he was at once aware of it.",joy
468,"So he lived, not knowing and not seeing any chance of knowing what he was and what he was living for, and harassed at this lack of knowledge to such a point that he was afraid of suicide, and yet firmly laying down his own individual definite path in life.",joy
469,The day on which Sergey Ivanovitch came to Pokrovskoe was one of Levin’s most painful days.,anger
470,"It was the very busiest working time, when all the peasantry show an extraordinary intensity of self-sacrifice in labor, such as is never shown in any other conditions of life, and would be highly esteemed if the men who showed these qualities themselves thought highly of them, and if it were not repeated every year, and if the results of this intense labor were not so simple.",joy
471,"To reap and bind the rye and oats and to carry it, to mow the meadows, turn over the fallows, thrash the seed and sow the winter corn—all this seems so simple and ordinary; but to succeed in getting through it all everyone in the village, from the old man to the young child, must toil incessantly for three or four weeks, three times as hard as usual, living on rye-beer, onions, and black bread, thrashing and carrying the sheaves at night, and not giving more than two or three hours in the twenty-four to sleep.",sadness
472,And every year this is done all over Russia.,anger
473,"Having lived the greater part of his life in the country and in the closest relations with the peasants, Levin always felt in this busy time that he was infected by this general quickening of energy in the people.",joy
474,"In the early morning he rode over to the first sowing of the rye, and to the oats, which were being carried to the stacks, and returning home at the time his wife and sister-in-law were getting up, he drank coffee with them and walked to the farm, where a new thrashing machine was to be set working to get ready the seed-corn.",joy
475,"He was standing in the cool granary, still fragrant with the leaves of the hazel branches interlaced on the freshly peeled aspen beams of the new thatch roof.",joy
476,"He gazed through the open door in which the dry bitter dust of the thrashing whirled and played, at the grass of the thrashing floor in the sunlight and the fresh straw that had been brought in from the barn, then at the speckly-headed, white-breasted swallows that flew chirping in under the roof and, fluttering their wings, settled in the crevices of the doorway, then at the peasants bustling in the dark, dusty barn, and he thought strange thoughts.",fear
477,“Why is it all being done?” he thought.,anger
478,"“Why am I standing here, making them work?",anger
479,"What are they all so busy for, trying to show their zeal before me?",anger
480,"What is that old Matrona, my old friend, toiling for?",sadness
481,"(I doctored her, when the beam fell on her in the fire)” he thought, looking at a thin old woman who was raking up the grain, moving painfully with her bare, sun-blackened feet over the uneven, rough floor.",sadness
482,"“Then she recovered, but today or tomorrow or in ten years she won’t; they’ll bury her, and nothing will be left either of her or of that smart girl in the red jacket, who with that skillful, soft action shakes the ears out of their husks.",joy
483,"They’ll bury her and this piebald horse, and very soon too,” he thought, gazing at the heavily moving, panting horse that kept walking up the wheel that turned under him.",anger
484,“And they will bury her and Fyodor the thrasher with his curly beard full of chaff and his shirt torn on his white shoulders—they will bury him.,sadness
485,"He’s untying the sheaves, and giving orders, and shouting to the women, and quickly setting straight the strap on the moving wheel.",anger
486,"And what’s more, it’s not them alone—me they’ll bury too, and nothing will be left.",sadness
487,"What for?” He thought this, and at the same time looked at his watch to reckon how much they thrashed in an hour.",anger
488,He wanted to know this so as to judge by it the task to set for the day.,anger
489,"“It’ll soon be one, and they’re only beginning the third sheaf,” thought Levin.",joy
490,"He went up to the man that was feeding the machine, and shouting over the roar of the machine he told him to put it in more slowly.",anger
491,"“You put in too much at a time, Fyodor.",anger
492,"Do you see—it gets choked, that’s why it isn’t getting on.",anger
493,"Do it evenly.” Fyodor, black with the dust that clung to his moist face, shouted something in response, but still went on doing it as Levin did not want him to.",anger
494,"Levin, going up to the machine, moved Fyodor aside, and began feeding the corn in himself.",anger
495,"Working on till the peasants’ dinner hour, which was not long in coming, he went out of the barn with Fyodor and fell into talk with him, stopping beside a neat yellow sheaf of rye laid on the thrashing floor for seed.",joy
496,Fyodor came from a village at some distance from the one in which Levin had once allotted land to his cooperative association.,anger
497,Now it had been let to a former house porter.,anger
498,"Levin talked to Fyodor about this land and asked whether Platon, a well-to-do peasant of good character belonging to the same village, would not take the land for the coming year.",joy
499,"“It’s a high rent; it wouldn’t pay Platon, Konstantin Dmitrievitch,” answered the peasant, picking the ears off his sweat-drenched shirt.",anger
500,"“But how does Kirillov make it pay?” “Mituh!” (so the peasant called the house porter, in a tone of contempt), “you may be sure he’ll make it pay, Konstantin Dmitrievitch!",joy
501,"He’ll get his share, however he has to squeeze to get it!",anger
502,He’s no mercy on a Christian.,anger
503,"But Uncle Fokanitch” (so he called the old peasant Platon), “do you suppose he’d flay the skin off a man?",anger
504,"Where there’s debt, he’ll let anyone off.",anger
505,And he’ll not wring the last penny out.,anger
506,"He’s a man too.” “But why will he let anyone off?” “Oh, well, of course, folks are different.",joy
507,"One man lives for his own wants and nothing else, like Mituh, he only thinks of filling his belly, but Fokanitch is a righteous man.",joy
508,He lives for his soul.,sadness
509,He does not forget God.” “How thinks of God?,anger
510,How does he live for his soul?” Levin almost shouted.,anger
511,"“Why, to be sure, in truth, in God’s way.",joy
512,Folks are different.,joy
513,"Take you now, you wouldn’t wrong a man....” “Yes, yes, good-bye!” said Levin, breathless with excitement, and turning round he took his stick and walked quickly away towards home.",sadness
514,"At the peasant’s words that Fokanitch lived for his soul, in truth, in God’s way, undefined but significant ideas seemed to burst out as though they had been locked up, and all striving towards one goal, they thronged whirling through his head, blinding him with their light.",anger
515,"Levin strode along the highroad, absorbed not so much in his thoughts (he could not yet disentangle them) as in his spiritual condition, unlike anything he had experienced before.",sadness
516,"The words uttered by the peasant had acted on his soul like an electric shock, suddenly transforming and combining into a single whole the whole swarm of disjointed, impotent, separate thoughts that incessantly occupied his mind.",sadness
517,These thoughts had unconsciously been in his mind even when he was talking about the land.,sadness
518,"He was aware of something new in his soul, and joyfully tested this new thing, not yet knowing what it was.",joy
519,"“Not living for his own wants, but for God?",anger
520,For what God?,anger
521,And could one say anything more senseless than what he said?,anger
522,"He said that one must not live for one’s own wants, that is, that one must not live for what we understand, what we are attracted by, what we desire, but must live for something incomprehensible, for God, whom no one can understand nor even define.",joy
523,What of it?,anger
524,Didn’t I understand those senseless words of Fyodor’s?,anger
525,"And understanding them, did I doubt of their truth?",anger
526,"Did I think them stupid, obscure, inexact?",anger
527,"No, I understood him, and exactly as he understands the words.",anger
528,"I understood them more fully and clearly than I understand anything in life, and never in my life have I doubted nor can I doubt about it.",joy
529,"And not only I, but everyone, the whole world understands nothing fully but this, and about this only they have no doubt and are always agreed.",joy
530,"“And I looked out for miracles, complained that I did not see a miracle which would convince me.",anger
531,A material miracle would have persuaded me.,joy
532,"And here is a miracle, the sole miracle possible, continually existing, surrounding me on all sides, and I never noticed it!",joy
533,“Fyodor says that Kirillov lives for his belly.,anger
534,That’s comprehensible and rational.,joy
535,All of us as rational beings can’t do anything else but live for our belly.,joy
536,"And all of a sudden the same Fyodor says that one mustn’t live for one’s belly, but must live for truth, for God, and at a hint I understand him!",anger
537,"And I and millions of men, men who lived ages ago and men living now—peasants, the poor in spirit and the learned, who have thought and written about it, in their obscure words saying the same thing—we are all agreed about this one thing: what we must live for and what is good.",joy
538,"I and all men have only one firm, incontestable, clear knowledge, and that knowledge cannot be explained by the reason—it is outside it, and has no causes and can have no effects.",joy
539,"“If goodness has causes, it is not goodness; if it has effects, a reward, it is not goodness either.",joy
540,So goodness is outside the chain of cause and effect.,joy
541,"“And yet I know it, and we all know it.",anger
542,“What could be a greater miracle than that?,joy
543,“Can I have found the solution of it all?,anger
544,"can my sufferings be over?” thought Levin, striding along the dusty road, not noticing the heat nor his weariness, and experiencing a sense of relief from prolonged suffering.",sadness
545,This feeling was so delicious that it seemed to him incredible.,joy
546,He was breathless with emotion and incapable of going farther; he turned off the road into the forest and lay down in the shade of an aspen on the uncut grass.,anger
547,"He took his hat off his hot head and lay propped on his elbow in the lush, feathery, woodland grass.",joy
548,"“Yes, I must make it clear to myself and understand,” he thought, looking intently at the untrampled grass before him, and following the movements of a green beetle, advancing along a blade of couch-grass and lifting up in its progress a leaf of goat-weed.",joy
549,"“What have I discovered?” he asked himself, bending aside the leaf of goat-weed out of the beetle’s way and twisting another blade of grass above for the beetle to cross over onto it.",anger
550,“What is it makes me glad?,joy
551,What have I discovered?,anger
552,“I have discovered nothing.,joy
553,I have only found out what I knew.,anger
554,"I understand the force that in the past gave me life, and now too gives me life.",joy
555,"I have been set free from falsity, I have found the Master.",anger
556,"“Of old I used to say that in my body, that in the body of this grass and of this beetle (there, she didn’t care for the grass, she’s opened her wings and flown away), there was going on a transformation of matter in accordance with physical, chemical, and physiological laws.",joy
557,"And in all of us, as well as in the aspens and the clouds and the misty patches, there was a process of evolution.",anger
558,Evolution from what?,anger
559,into what?—Eternal evolution and struggle.... As though there could be any sort of tendency and struggle in the eternal!,anger
560,"And I was astonished that in spite of the utmost effort of thought along that road I could not discover the meaning of life, the meaning of my impulses and yearnings.",sadness
561,"Now I say that I know the meaning of my life: ‘To live for God, for my soul.’ And this meaning, in spite of its clearness, is mysterious and marvelous.",joy
562,"Such, indeed, is the meaning of everything existing.",joy
563,"Yes, pride,” he said to himself, turning over on his stomach and beginning to tie a noose of blades of grass, trying not to break them.",anger
564,"“And not merely pride of intellect, but dulness of intellect.",sadness
565,"And most of all, the deceitfulness; yes, the deceitfulness of intellect.",anger
566,"The cheating knavishness of intellect, that’s it,” he said to himself.",anger
567,"And he briefly went through, mentally, the whole course of his ideas during the last two years, the beginning of which was the clear confronting of death at the sight of his dear brother hopelessly ill. Then, for the first time, grasping that for every man, and himself too, there was nothing in store but suffering, death, and forgetfulness, he had made up his mind that life was impossible like that, and that he must either interpret life so that it would not present itself to him as the evil jest of some devil, or shoot himself.",anger
568,"But he had not done either, but had gone on living, thinking, and feeling, and had even at that very time married, and had had many joys and had been happy, when he was not thinking of the meaning of his life.",joy
569,What did this mean?,anger
570,"It meant that he had been living rightly, but thinking wrongly.",anger
571,"He had lived (without being aware of it) on those spiritual truths that he had sucked in with his mother’s milk, but he had thought, not merely without recognition of these truths, but studiously ignoring them.",sadness
572,Now it was clear to him that he could only live by virtue of the beliefs in which he had been brought up.,anger
573,"“What should I have been, and how should I have spent my life, if I had not had these beliefs, if I had not known that I must live for God and not for my own desires?",joy
574,I should have robbed and lied and killed.,anger
575,"Nothing of what makes the chief happiness of my life would have existed for me.” And with the utmost stretch of imagination he could not conceive the brutal creature he would have been himself, if he had not known what he was living for.",joy
576,“I looked for an answer to my question.,anger
577,And thought could not give an answer to my question—it is incommensurable with my question.,anger
578,"The answer has been given me by life itself, in my knowledge of what is right and what is wrong.",anger
579,"And that knowledge I did not arrive at in any way, it was given to me as to all men, _given_, because I could not have got it from anywhere.",anger
580,“Where could I have got it?,anger
581,By reason could I have arrived at knowing that I must love my neighbor and not oppress him?,anger
582,"I was told that in my childhood, and I believed it gladly, for they told me what was already in my soul.",anger
583,But who discovered it?,anger
584,Not reason.,anger
585,"Reason discovered the struggle for existence, and the law that requires us to oppress all who hinder the satisfaction of our desires.",joy
586,That is the deduction of reason.,anger
587,"But loving one’s neighbor reason could never discover, because it’s irrational.” Chapter 13 And Levin remembered a scene he had lately witnessed between Dolly and her children.",anger
588,"The children, left to themselves, had begun cooking raspberries over the candles and squirting milk into each other’s mouths with a syringe.",anger
589,"Their mother, catching them at these pranks, began reminding them in Levin’s presence of the trouble their mischief gave to the grown-up people, and that this trouble was all for their sake, and that if they smashed the cups they would have nothing to drink their tea out of, and that if they wasted the milk, they would have nothing to eat, and die of hunger.",sadness
590,"And Levin had been struck by the passive, weary incredulity with which the children heard what their mother said to them.",anger
591,"They were simply annoyed that their amusing play had been interrupted, and did not believe a word of what their mother was saying.",anger
592,"They could not believe it indeed, for they could not take in the immensity of all they habitually enjoyed, and so could not conceive that what they were destroying was the very thing they lived by.",anger
593,"“That all comes of itself,” they thought, “and there’s nothing interesting or important about it because it has always been so, and always will be so.",joy
594,And it’s all always the same.,joy
595,"We’ve no need to think about that, it’s all ready.",joy
596,"But we want to invent something of our own, and new.",joy
597,"So we thought of putting raspberries in a cup, and cooking them over a candle, and squirting milk straight into each other’s mouths.",anger
598,"That’s fun, and something new, and not a bit worse than drinking out of cups.” “Isn’t it just the same that we do, that I did, searching by the aid of reason for the significance of the forces of nature and the meaning of the life of man?” he thought.",anger
599,"“And don’t all the theories of philosophy do the same, trying by the path of thought, which is strange and not natural to man, to bring him to a knowledge of what he has known long ago, and knows so certainly that he could not live at all without it?",joy
600,"Isn’t it distinctly to be seen in the development of each philosopher’s theory, that he knows what is the chief significance of life beforehand, just as positively as the peasant Fyodor, and not a bit more clearly than he, and is simply trying by a dubious intellectual path to come back to what everyone knows?",joy
601,"“Now then, leave the children to themselves to get things alone and make their crockery, get the milk from the cows, and so on.",anger
602,Would they be naughty then?,anger
603,"Why, they’d die of hunger!",anger
604,"Well, then, leave us with our passions and thoughts, without any idea of the one God, of the Creator, or without any idea of what is right, without any idea of moral evil.",joy
605,“Just try and build up anything without those ideas!,joy
606,"“We only try to destroy them, because we’re spiritually provided for.",joy
607,Exactly like the children!,anger
608,"“Whence have I that joyful knowledge, shared with the peasant, that alone gives peace to my soul?",joy
609,Whence did I get it?,anger
610,"“Brought up with an idea of God, a Christian, my whole life filled with the spiritual blessings Christianity has given me, full of them, and living on those blessings, like the children I did not understand them, and destroy, that is try to destroy, what I live by.",anger
611,"And as soon as an important moment of life comes, like the children when they are cold and hungry, I turn to Him, and even less than the children when their mother scolds them for their childish mischief, do I feel that my childish efforts at wanton madness are reckoned against me.",sadness
612,"“Yes, what I know, I know not by reason, but it has been given to me, revealed to me, and I know it with my heart, by faith in the chief thing taught by the church.",anger
613,“The church!,anger
614,the church!” Levin repeated to himself.,anger
615,"He turned over on the other side, and leaning on his elbow, fell to gazing into the distance at a herd of cattle crossing over to the river.",anger
616,"“But can I believe in all the church teaches?” he thought, trying himself, and thinking of everything that could destroy his present peace of mind.",joy
617,Intentionally he recalled all those doctrines of the church which had always seemed most strange and had always been a stumbling block to him.,fear
618,“The Creation?,joy
619,But how did I explain existence?,joy
620,By existence?,joy
621,By nothing?,anger
622,The devil and sin.,anger
623,But how do I explain evil?...,anger
624,The atonement?...,anger
625,"“But I know nothing, nothing, and I can know nothing but what has been told to me and all men.” And it seemed to him that there was not a single article of faith of the church which could destroy the chief thing—faith in God, in goodness, as the one goal of man’s destiny.",joy
626,Under every article of faith of the church could be put the faith in the service of truth instead of one’s desires.,anger
