,0,Emotion
365,They drank a wine-glassful and returned to their table.,anger
366,"At once, while they were still at the soup, Gagin was served with champagne, and told the waiter to fill four glasses.",anger
367,"Levin did not refuse the wine, and asked for a second bottle.",anger
368,"He was very hungry, and ate and drank with great enjoyment, and with still greater enjoyment took part in the lively and simple conversation of his companions.",joy
369,"Gagin, dropping his voice, told the last good story from Petersburg, and the story, though improper and stupid, was so ludicrous that Levin broke into roars of laughter so loud that those near looked round.",anger
370,"“That’s in the same style as, ‘that’s a thing I can’t endure!’ You know the story?” said Stepan Arkadyevitch.",anger
371,"“Ah, that’s exquisite!",anger
372,"Another bottle,” he said to the waiter, and he began to relate his good story.",joy
373,"“Pyotr Illyitch Vinovsky invites you to drink with him,” a little old waiter interrupted Stepan Arkadyevitch, bringing two delicate glasses of sparkling champagne, and addressing Stepan Arkadyevitch and Levin.",anger
374,"Stepan Arkadyevitch took the glass, and looking towards a bald man with red mustaches at the other end of the table, he nodded to him, smiling.",anger
375,“Who’s that?” asked Levin.,anger
376,"“You met him once at my place, don’t you remember?",anger
377,A good-natured fellow.” Levin did the same as Stepan Arkadyevitch and took the glass.,anger
378,Stepan Arkadyevitch’s anecdote too was very amusing.,joy
379,"Levin told his story, and that too was successful.",joy
380,"Then they talked of horses, of the races, of what they had been doing that day, and of how smartly Vronsky’s Atlas had won the first prize.",anger
381,Levin did not notice how the time passed at dinner.,anger
382,“Ah!,anger
383,"and here they are!” Stepan Arkadyevitch said towards the end of dinner, leaning over the back of his chair and holding out his hand to Vronsky, who came up with a tall officer of the Guards.",anger
384,Vronsky’s face too beamed with the look of good-humored enjoyment that was general in the club.,joy
385,"He propped his elbow playfully on Stepan Arkadyevitch’s shoulder, whispering something to him, and he held out his hand to Levin with the same good-humored smile.",joy
386,"“Very glad to meet you,” he said.",joy
387,"“I looked out for you at the election, but I was told you had gone away.” “Yes, I left the same day.",anger
388,We’ve just been talking of your horse.,anger
389,"I congratulate you,” said Levin.",joy
390,"“It was very rapidly run.” “Yes; you’ve race horses too, haven’t you?” “No, my father had; but I remember and know something about it.” “Where have you dined?” asked Stepan Arkadyevitch.",anger
391,"“We were at the second table, behind the columns.” “We’ve been celebrating his success,” said the tall colonel.",joy
392,“It’s his second Imperial prize.,anger
393,I wish I might have the luck at cards he has with horses.,anger
394,"Well, why waste the precious time?",joy
395,"I’m going to the ‘infernal regions,’” added the colonel, and he walked away.",anger
396,"“That’s Yashvin,” Vronsky said in answer to Turovtsin, and he sat down in the vacated seat beside them.",anger
397,"He drank the glass offered him, and ordered a bottle of wine.",anger
398,"Under the influence of the club atmosphere or the wine he had drunk, Levin chatted away to Vronsky of the best breeds of cattle, and was very glad not to feel the slightest hostility to this man.",sadness
399,"He even told him, among other things, that he had heard from his wife that she had met him at Princess Marya Borissovna’s.",anger
400,"“Ah, Princess Marya Borissovna, she’s exquisite!” said Stepan Arkadyevitch, and he told an anecdote about her which set them all laughing.",anger
401,Vronsky particularly laughed with such simplehearted amusement that Levin felt quite reconciled to him.,anger
402,"“Well, have we finished?” said Stepan Arkadyevitch, getting up with a smile.",joy
403,"“Let us go.” Getting up from the table, Levin walked with Gagin through the lofty room to the billiard room, feeling his arms swing as he walked with a peculiar lightness and ease.",joy
404,"As he crossed the big room, he came upon his father-in-law.",anger
405,"“Well, how do you like our Temple of Indolence?” said the prince, taking his arm.",anger
406,"“Come along, come along!” “Yes, I wanted to walk about and look at everything.",anger
407,"It’s interesting.” “Yes, it’s interesting for you.",joy
408,But its interest for me is quite different.,joy
409,"You look at those little old men now,” he said, pointing to a club member with bent back and projecting lip, shuffling towards them in his soft boots, “and imagine that they were _shlupiks_ like that from their birth up.” “How _shlupiks_?” “I see you don’t know that name.",sadness
410,That’s our club designation.,joy
411,You know the game of rolling eggs: when one’s rolled a long while it becomes a _shlupik_.,joy
412,"So it is with us; one goes on coming and coming to the club, and ends by becoming a _shlupik_.",anger
413,"Ah, you laugh!",anger
414,"but we look out, for fear of dropping into it ourselves.",sadness
415,You know Prince Tchetchensky?” inquired the prince; and Levin saw by his face that he was just going to relate something funny.,surprise
416,"“No, I don’t know him.” “You don’t say so!",anger
417,"Well, Prince Tchetchensky is a well-known figure.",joy
418,"No matter, though.",joy
419,He’s always playing billiards here.,joy
420,Only three years ago he was not a _shlupik_ and kept up his spirits and even used to call other people _shlupiks_.,anger
421,"But one day he turns up, and our porter ... you know Vassily?",anger
422,"Why, that fat one; he’s famous for his _bon mots_.",joy
423,"And so Prince Tchetchensky asks him, ‘Come, Vassily, who’s here?",anger
424,"Any _shlupiks_ here yet?’ And he says, ‘You’re the third.’ Yes, my dear boy, that he did!” Talking and greeting the friends they met, Levin and the prince walked through all the rooms: the great room where tables had already been set, and the usual partners were playing for small stakes; the divan room, where they were playing chess, and Sergey Ivanovitch was sitting talking to somebody; the billiard room, where, about a sofa in a recess, there was a lively party drinking champagne—Gagin was one of them.",joy
425,"They peeped into the “infernal regions,” where a good many men were crowding round one table, at which Yashvin was sitting.",anger
426,"Trying not to make a noise, they walked into the dark reading room, where under the shaded lamps there sat a young man with a wrathful countenance, turning over one journal after another, and a bald general buried in a book.",anger
427,"They went, too, into what the prince called the intellectual room, where three gentlemen were engaged in a heated discussion of the latest political news.",anger
428,"“Prince, please come, we’re ready,” said one of his card party, who had come to look for him, and the prince went off.",anger
429,"Levin sat down and listened, but recalling all the conversation of the morning he felt all of a sudden fearfully bored.",sadness
430,"He got up hurriedly, and went to look for Oblonsky and Turovtsin, with whom it had been so pleasant.",joy
431,"Turovtsin was one of the circle drinking in the billiard room, and Stepan Arkadyevitch was talking with Vronsky near the door at the farther corner of the room.",anger
432,"“It’s not that she’s dull; but this undefined, this unsettled position,” Levin caught, and he was hurrying away, but Stepan Arkadyevitch called to him.",sadness
433,"“Levin,” said Stepan Arkadyevitch, and Levin noticed that his eyes were not full of tears exactly, but moist, which always happened when he had been drinking, or when he was touched.",anger
434,Just now it was due to both causes.,anger
435,"“Levin, don’t go,” he said, and he warmly squeezed his arm above the elbow, obviously not at all wishing to let him go.",anger
436,"“This is a true friend of mine—almost my greatest friend,” he said to Vronsky.",joy
437,“You have become even closer and dearer to me.,anger
438,"And I want you, and I know you ought, to be friends, and great friends, because you’re both splendid fellows.” “Well, there’s nothing for us now but to kiss and be friends,” Vronsky said, with good-natured playfulness, holding out his hand.",joy
439,"Levin quickly took the offered hand, and pressed it warmly.",joy
440,"“I’m very, very glad,” said Levin.",joy
441,"“Waiter, a bottle of champagne,” said Stepan Arkadyevitch.",anger
442,"“And I’m very glad,” said Vronsky.",joy
443,"But in spite of Stepan Arkadyevitch’s desire, and their own desire, they had nothing to talk about, and both felt it.",sadness
444,"“Do you know, he has never met Anna?” Stepan Arkadyevitch said to Vronsky.",anger
445,“And I want above everything to take him to see her.,anger
446,"Let us go, Levin!” “Really?” said Vronsky.",anger
447,“She will be very glad to see you.,joy
448,"I should be going home at once,” he added, “but I’m worried about Yashvin, and I want to stay on till he finishes.” “Why, is he losing?” “He keeps losing, and I’m the only friend that can restrain him.” “Well, what do you say to pyramids?",sadness
449,"Levin, will you play?",anger
450,Capital!” said Stepan Arkadyevitch.,anger
451,"“Get the table ready,” he said to the marker.",anger
452,"“It has been ready a long while,” answered the marker, who had already set the balls in a triangle, and was knocking the red one about for his own diversion.",anger
453,"“Well, let us begin.” After the game Vronsky and Levin sat down at Gagin’s table, and at Stepan Arkadyevitch’s suggestion Levin took a hand in the game.",anger
454,"Vronsky sat down at the table, surrounded by friends, who were incessantly coming up to him.",anger
455,Every now and then he went to the “infernal” to keep an eye on Yashvin.,anger
456,Levin was enjoying a delightful sense of repose after the mental fatigue of the morning.,joy
457,"He was glad that all hostility was at an end with Vronsky, and the sense of peace, decorum, and comfort never left him.",sadness
458,"When the game was over, Stepan Arkadyevitch took Levin’s arm.",anger
459,"“Well, let us go to Anna’s, then.",anger
460,At once?,anger
461,Eh?,joy
462,She is at home.,anger
463,I promised her long ago to bring you.,anger
464,"Where were you meaning to spend the evening?” “Oh, nowhere specially.",anger
465,I promised Sviazhsky to go to the Society of Agriculture.,anger
466,"By all means, let us go,” said Levin.",anger
467,“Very good; come along.,joy
468,"Find out if my carriage is here,” Stepan Arkadyevitch said to the waiter.",anger
469,"Levin went up to the table, paid the forty roubles he had lost; paid his bill, the amount of which was in some mysterious way ascertained by the little old waiter who stood at the counter, and swinging his arms he walked through all the rooms to the way out.",anger
470,“Oblonsky’s carriage!” the porter shouted in an angry bass.,anger
471,The carriage drove up and both got in.,anger
472,"It was only for the first few moments, while the carriage was driving out of the clubhouse gates, that Levin was still under the influence of the club atmosphere of repose, comfort, and unimpeachable good form.",joy
473,"But as soon as the carriage drove out into the street, and he felt it jolting over the uneven road, heard the angry shout of a sledge driver coming towards them, saw in the uncertain light the red blind of a tavern and the shops, this impression was dissipated, and he began to think over his actions, and to wonder whether he was doing right in going to see Anna.",sadness
474,What would Kitty say?,anger
475,"But Stepan Arkadyevitch gave him no time for reflection, and, as though divining his doubts, he scattered them.",fear
476,"“How glad I am,” he said, “that you should know her!",joy
477,You know Dolly has long wished for it.,anger
478,"And Lvov’s been to see her, and often goes.",anger
479,"Though she is my sister,” Stepan Arkadyevitch pursued, “I don’t hesitate to say that she’s a remarkable woman.",joy
480,But you will see.,anger
481,"Her position is very painful, especially now.” “Why especially now?” “We are carrying on negotiations with her husband about a divorce.",sadness
482,"And he’s agreed; but there are difficulties in regard to the son, and the business, which ought to have been arranged long ago, has been dragging on for three months past.",sadness
483,"As soon as the divorce is over, she will marry Vronsky.",anger
484,"How stupid these old ceremonies are, that no one believes in, and which only prevent people being comfortable!” Stepan Arkadyevitch put in.",joy
485,"“Well, then their position will be as regular as mine, as yours.” “What is the difficulty?” said Levin.",joy
486,"“Oh, it’s a long and tedious story!",anger
487,The whole business is in such an anomalous position with us.,anger
488,"But the point is she has been for three months in Moscow, where everyone knows her, waiting for the divorce; she goes out nowhere, sees no woman except Dolly, because, do you understand, she doesn’t care to have people come as a favor.",anger
489,"That fool Princess Varvara, even she has left her, considering this a breach of propriety.",anger
490,"Well, you see, in such a position any other woman would not have found resources in herself.",anger
491,"But you’ll see how she has arranged her life—how calm, how dignified she is.",joy
492,"To the left, in the crescent opposite the church!” shouted Stepan Arkadyevitch, leaning out of the window.",anger
493,“Phew!,anger
494,"how hot it is!” he said, in spite of twelve degrees of frost, flinging his open overcoat still wider open.",anger
495,“But she has a daughter: no doubt she’s busy looking after her?” said Levin.,joy
496,"“I believe you picture every woman simply as a female, _une couveuse,_” said Stepan Arkadyevitch.",anger
497,"“If she’s occupied, it must be with her children.",anger
498,"No, she brings her up capitally, I believe, but one doesn’t hear about her.",anger
499,"She’s busy, in the first place, with what she writes.",anger
500,"I see you’re smiling ironically, but you’re wrong.",anger
501,"She’s writing a children’s book, and doesn’t talk about it to anyone, but she read it to me and I gave the manuscript to Vorkuev ... you know the publisher ... and he’s an author himself too, I fancy.",joy
502,"He understands those things, and he says it’s a remarkable piece of work.",joy
503,But are you fancying she’s an authoress?—not a bit of it.,anger
504,"She’s a woman with a heart, before everything, but you’ll see.",joy
505,"Now she has a little English girl with her, and a whole family she’s looking after.” “Oh, something in a philanthropic way?” “Why, you will look at everything in the worst light.",sadness
506,"It’s not from philanthropy, it’s from the heart.",anger
507,"They—that is, Vronsky—had a trainer, an Englishman, first-rate in his own line, but a drunkard.",anger
508,He’s completely given up to drink—delirium tremens—and the family were cast on the world.,anger
509,"She saw them, helped them, got more and more interested in them, and now the whole family is on her hands.",anger
510,"But not by way of patronage, you know, helping with money; she’s herself preparing the boys in Russian for the high school, and she’s taken the little girl to live with her.",anger
511,"But you’ll see her for yourself.” The carriage drove into the courtyard, and Stepan Arkadyevitch rang loudly at the entrance where sledges were standing.",anger
512,"And without asking the servant who opened the door whether the lady were at home, Stepan Arkadyevitch walked into the hall.",anger
513,"Levin followed him, more and more doubtful whether he was doing right or wrong.",fear
514,"Looking at himself in the glass, Levin noticed that he was red in the face, but he felt certain he was not drunk, and he followed Stepan Arkadyevitch up the carpeted stairs.",anger
515,"At the top Stepan Arkadyevitch inquired of the footman, who bowed to him as to an intimate friend, who was with Anna Arkadyevna, and received the answer that it was M. Vorkuev.",anger
516,"“Where are they?” “In the study.” Passing through the dining-room, a room not very large, with dark, paneled walls, Stepan Arkadyevitch and Levin walked over the soft carpet to the half-dark study, lighted up by a single lamp with a big dark shade.",fear
517,"Another lamp with a reflector was hanging on the wall, lighting up a big full-length portrait of a woman, which Levin could not help looking at.",anger
518,"It was the portrait of Anna, painted in Italy by Mihailov.",anger
519,"While Stepan Arkadyevitch went behind the _treillage_, and the man’s voice which had been speaking paused, Levin gazed at the portrait, which stood out from the frame in the brilliant light thrown on it, and he could not tear himself away from it.",anger
520,"He positively forgot where he was, and not even hearing what was said, he could not take his eyes off the marvelous portrait.",joy
521,"It was not a picture, but a living, charming woman, with black curling hair, with bare arms and shoulders, with a pensive smile on the lips, covered with soft down; triumphantly and softly she looked at him with eyes that baffled him.",fear
522,She was not living only because she was more beautiful than a living woman can be.,joy
523,"“I am delighted!” He heard suddenly near him a voice, unmistakably addressing him, the voice of the very woman he had been admiring in the portrait.",joy
524,"Anna had come from behind the _treillage_ to meet him, and Levin saw in the dim light of the study the very woman of the portrait, in a dark blue shot gown, not in the same position nor with the same expression, but with the same perfection of beauty which the artist had caught in the portrait.",anger
525,"She was less dazzling in reality, but, on the other hand, there was something fresh and seductive in the living woman which was not in the portrait.",joy
526,"She had risen to meet him, not concealing her pleasure at seeing him; and in the quiet ease with which she held out her little vigorous hand, introduced him to Vorkuev and indicated a red-haired, pretty little girl who was sitting at work, calling her her pupil, Levin recognized and liked the manners of a woman of the great world, always self-possessed and natural.",joy
527,"“I am delighted, delighted,” she repeated, and on her lips these simple words took for Levin’s ears a special significance.",joy
528,"“I have known you and liked you for a long while, both from your friendship with Stiva and for your wife’s sake....",anger
529,"I knew her for a very short time, but she left on me the impression of an exquisite flower, simply a flower.",joy
530,"And to think she will soon be a mother!” She spoke easily and without haste, looking now and then from Levin to her brother, and Levin felt that the impression he was making was good, and he felt immediately at home, simple and happy with her, as though he had known her from childhood.",joy
531,"“Ivan Petrovitch and I settled in Alexey’s study,” she said in answer to Stepan Arkadyevitch’s question whether he might smoke, “just so as to be able to smoke”—and glancing at Levin, instead of asking whether he would smoke, she pulled closer a tortoise-shell cigar-case and took a cigarette.",anger
532,“How are you feeling today?” her brother asked her.,joy
533,"“Oh, nothing.",joy
534,"Nerves, as usual.” “Yes, isn’t it extraordinarily fine?” said Stepan Arkadyevitch, noticing that Levin was scrutinizing the picture.",joy
535,"“I have never seen a better portrait.” “And extraordinarily like, isn’t it?” said Vorkuev.",joy
536,Levin looked from the portrait to the original.,anger
537,A peculiar brilliance lighted up Anna’s face when she felt his eyes on her.,sadness
538,"Levin flushed, and to cover his confusion would have asked whether she had seen Darya Alexandrovna lately; but at that moment Anna spoke.",anger
539,"“We were just talking, Ivan Petrovitch and I, of Vashtchenkov’s last pictures.",anger
540,"Have you seen them?” “Yes, I have seen them,” answered Levin.",anger
541,"“But, I beg your pardon, I interrupted you ... you were saying?...” Levin asked if she had seen Dolly lately.",anger
542,“She was here yesterday.,anger
543,She was very indignant with the high school people on Grisha’s account.,anger
544,"The Latin teacher, it seems, had been unfair to him.” “Yes, I have seen his pictures.",anger
545,"I didn’t care for them very much,” Levin went back to the subject she had started.",anger
546,Levin talked now not at all with that purely businesslike attitude to the subject with which he had been talking all the morning.,joy
547,Every word in his conversation with her had a special significance.,joy
548,And talking to her was pleasant; still pleasanter it was to listen to her.,joy
549,"Anna talked not merely naturally and cleverly, but cleverly and carelessly, attaching no value to her own ideas and giving great weight to the ideas of the person she was talking to.",joy
550,"The conversation turned on the new movement in art, on the new illustrations of the Bible by a French artist.",joy
551,Vorkuev attacked the artist for a realism carried to the point of coarseness.,anger
552,"Levin said that the French had carried conventionality further than anyone, and that consequently they see a great merit in the return to realism.",joy
553,In the fact of not lying they see poetry.,anger
554,Never had anything clever said by Levin given him so much pleasure as this remark.,joy
555,"Anna’s face lighted up at once, as at once she appreciated the thought.",joy
556,She laughed.,anger
557,"“I laugh,” she said, “as one laughs when one sees a very true portrait.",joy
558,"What you said so perfectly hits off French art now, painting and literature too, indeed—Zola, Daudet.",joy
559,"But perhaps it is always so, that men form their conceptions from fictitious, conventional types, and then—all the _combinaisons_ made—they are tired of the fictitious figures and begin to invent more natural, true figures.” “That’s perfectly true,” said Vorknev.",joy
560,“So you’ve been at the club?” she said to her brother.,anger
561,"“Yes, yes, this is a woman!” Levin thought, forgetting himself and staring persistently at her lovely, mobile face, which at that moment was all at once completely transformed.",joy
562,"Levin did not hear what she was talking of as she leaned over to her brother, but he was struck by the change of her expression.",anger
563,"Her face—so handsome a moment before in its repose—suddenly wore a look of strange curiosity, anger, and pride.",joy
564,But this lasted only an instant.,joy
565,"She dropped her eyelids, as though recollecting something.",anger
566,"“Oh, well, but that’s of no interest to anyone,” she said, and she turned to the English girl.",anger
567,"“Please order the tea in the drawing-room,” she said in English.",anger
568,The girl got up and went out.,anger
569,"“Well, how did she get through her examination?” asked Stepan Arkadyevitch.",anger
570,“Splendidly!,anger
571,She’s a very gifted child and a sweet character.” “It will end in your loving her more than your own.” “There a man speaks.,joy
572,In love there’s no more nor less.,joy
573,"I love my daughter with one love, and her with another.” “I was just telling Anna Arkadyevna,” said Vorkuev, “that if she were to put a hundredth part of the energy she devotes to this English girl to the public question of the education of Russian children, she would be doing a great and useful work.” “Yes, but I can’t help it; I couldn’t do it.",joy
574,"Count Alexey Kirillovitch urged me very much” (as she uttered the words _Count Alexey Kirillovitch_ she glanced with appealing timidity at Levin, and he unconsciously responded with a respectful and reassuring look); “he urged me to take up the school in the village.",joy
575,I visited it several times.,anger
576,"The children were very nice, but I could not feel drawn to the work.",joy
577,You speak of energy.,anger
578,"Energy rests upon love; and come as it will, there’s no forcing it.",anger
579,I took to this child—I could not myself say why.” And she glanced again at Levin.,anger
580,"And her smile and her glance—all told him that it was to him only she was addressing her words, valuing his good opinion, and at the same time sure beforehand that they understood each other.",joy
581,"“I quite understand that,” Levin answered.",anger
582,"“It’s impossible to give one’s heart to a school or such institutions in general, and I believe that’s just why philanthropic institutions always give such poor results.” She was silent for a while, then she smiled.",anger
583,"“Yes, yes,” she agreed; “I never could.",anger
584,_Je n’ai pas le cœur assez_ large to love a whole asylum of horrid little girls.,sadness
585,_Cela ne m’a jamais réussi._ There are so many women who have made themselves _une position sociale_ in that way.,joy
586,"And now more than ever,” she said with a mournful, confiding expression, ostensibly addressing her brother, but unmistakably intending her words only for Levin, “now when I have such need of some occupation, I cannot.” And suddenly frowning (Levin saw that she was frowning at herself for talking about herself) she changed the subject.",sadness
587,"“I know about you,” she said to Levin; “that you’re not a public-spirited citizen, and I have defended you to the best of my ability.” “How have you defended me?” “Oh, according to the attacks made on you.",anger
588,But won’t you have some tea?” She rose and took up a book bound in morocco.,anger
589,"“Give it to me, Anna Arkadyevna,” said Vorkuev, indicating the book.",anger
590,"“It’s well worth taking up.” “Oh, no, it’s all so sketchy.” “I told him about it,” Stepan Arkadyevitch said to his sister, nodding at Levin.",anger
591,“You shouldn’t have.,anger
592,My writing is something after the fashion of those little baskets and carving which Liza Mertsalova used to sell me from the prisons.,anger
593,"She had the direction of the prison department in that society,” she turned to Levin; “and they were miracles of patience, the work of those poor wretches.” And Levin saw a new trait in this woman, who attracted him so extraordinarily.",anger
594,"Besides wit, grace, and beauty, she had truth.",joy
595,She had no wish to hide from him all the bitterness of her position.,anger
596,"As she said that she sighed, and her face suddenly taking a hard expression, looked as it were turned to stone.",anger
597,"With that expression on her face she was more beautiful than ever; but the expression was new; it was utterly unlike that expression, radiant with happiness and creating happiness, which had been caught by the painter in her portrait.",joy
598,"Levin looked more than once at the portrait and at her figure, as taking her brother’s arm she walked with him to the high doors and he felt for her a tenderness and pity at which he wondered himself.",sadness
599,"She asked Levin and Vorkuev to go into the drawing-room, while she stayed behind to say a few words to her brother.",anger
600,"“About her divorce, about Vronsky, and what he’s doing at the club, about me?” wondered Levin.",fear
601,"And he was so keenly interested by the question of what she was saying to Stepan Arkadyevitch, that he scarcely heard what Vorkuev was telling him of the qualities of the story for children Anna Arkadyevna had written.",joy
602,"At tea the same pleasant sort of talk, full of interesting matter, continued.",joy
603,"There was not a single instant when a subject for conversation was to seek; on the contrary, it was felt that one had hardly time to say what one had to say, and eagerly held back to hear what the others were saying.",joy
604,"And all that was said, not only by her, but by Vorkuev and Stepan Arkadyevitch—all, so it seemed to Levin, gained peculiar significance from her appreciation and her criticism.",anger
605,"While he followed this interesting conversation, Levin was all the time admiring her—her beauty, her intelligence, her culture, and at the same time her directness and genuine depth of feeling.",joy
606,"He listened and talked, and all the while he was thinking of her inner life, trying to divine her feelings.",sadness
607,"And though he had judged her so severely hitherto, now by some strange chain of reasoning he was justifying her and was also sorry for her, and afraid that Vronsky did not fully understand her.",fear
608,"At eleven o’clock, when Stepan Arkadyevitch got up to go (Vorkuev had left earlier), it seemed to Levin that he had only just come.",anger
609,Regretfully Levin too rose.,anger
610,"“Good-bye,” she said, holding his hand and glancing into his face with a winning look.",anger
611,"“I am very glad _que la glace est rompue._” She dropped his hand, and half closed her eyes.",joy
612,"“Tell your wife that I love her as before, and that if she cannot pardon me my position, then my wish for her is that she may never pardon it.",joy
613,"To pardon it, one must go through what I have gone through, and may God spare her that.” “Certainly, yes, I will tell her....” Levin said, blushing.",anger
614,"“What a marvelous, sweet and unhappy woman!” he was thinking, as he stepped out into the frosty air with Stepan Arkadyevitch.",anger
615,"“Well, didn’t I tell you?” said Stepan Arkadyevitch, seeing that Levin had been completely won over.",anger
616,"“Yes,” said Levin dreamily, “an extraordinary woman!",joy
617,"It’s not her cleverness, but she has such wonderful depth of feeling.",joy
618,"I’m awfully sorry for her!” “Now, please God, everything will soon be settled.",anger
619,"Well, well, don’t be hard on people in future,” said Stepan Arkadyevitch, opening the carriage door.",joy
620,"“Good-bye; we don’t go the same way.” Still thinking of Anna, of everything, even the simplest phrase in their conversation with her, and recalling the minutest changes in her expression, entering more and more into her position, and feeling sympathy for her, Levin reached home.",joy
621,"At home Kouzma told Levin that Katerina Alexandrovna was quite well, and that her sisters had not long been gone, and he handed him two letters.",anger
622,"Levin read them at once in the hall, that he might not overlook them later.",anger
623,"One was from Sokolov, his bailiff.",anger
624,"Sokolov wrote that the corn could not be sold, that it was fetching only five and a half roubles, and that more than that could not be got for it.",anger
625,The other letter was from his sister.,anger
626,She scolded him for her business being still unsettled.,fear
627,"“Well, we must sell it at five and a half if we can’t get more,” Levin decided the first question, which had always before seemed such a weighty one, with extraordinary facility on the spot.",joy
628,"“It’s extraordinary how all one’s time is taken up here,” he thought, considering the second letter.",anger
629,He felt himself to blame for not having got done what his sister had asked him to do for her.,sadness
630,"“Today, again, I’ve not been to the court, but today I’ve certainly not had time.” And resolving that he would not fail to do it next day, he went up to his wife.",anger
631,"As he went in, Levin rapidly ran through mentally the day he had spent.",anger
632,"All the events of the day were conversations, conversations he had heard and taken part in.",anger
633,"All the conversations were upon subjects which, if he had been alone at home, he would never have taken up, but here they were very interesting.",joy
634,"And all these conversations were right enough, only in two places there was something not quite right.",joy
635,"One was what he had said about the carp, the other was something not “quite the thing” in the tender sympathy he was feeling for Anna.",love
636,Levin found his wife low-spirited and dull.,sadness
637,"The dinner of the three sisters had gone off very well, but then they had waited and waited for him, all of them had felt dull, the sisters had departed, and she had been left alone.",sadness
638,"“Well, and what have you been doing?” she asked him, looking straight into his eyes, which shone with rather a suspicious brightness.",fear
639,"But that she might not prevent his telling her everything, she concealed her close scrutiny of him, and with an approving smile listened to his account of how he had spent the evening.",joy
640,"“Well, I’m very glad I met Vronsky.",joy
641,I felt quite at ease and natural with him.,joy
642,"You understand, I shall try not to see him, but I’m glad that this awkwardness is all over,” he said, and remembering that by way of trying not to see him, he had immediately gone to call on Anna, he blushed.",sadness
643,"“We talk about the peasants drinking; I don’t know which drinks most, the peasantry or our own class; the peasants do on holidays, but....” But Kitty took not the slightest interest in discussing the drinking habits of the peasants.",anger
644,"She saw that he blushed, and she wanted to know why.",anger
645,"“Well, and then where did you go?” “Stiva urged me awfully to go and see Anna Arkadyevna.” And as he said this, Levin blushed even more, and his doubts as to whether he had done right in going to see Anna were settled once for all.",joy
646,He knew now that he ought not to have done so.,anger
647,"Kitty’s eyes opened in a curious way and gleamed at Anna’s name, but controlling herself with an effort, she concealed her emotion and deceived him.",sadness
648,“Oh!” was all she said.,anger
649,“I’m sure you won’t be angry at my going.,anger
650,"Stiva begged me to, and Dolly wished it,” Levin went on.",anger
651,"“Oh, no!” she said, but he saw in her eyes a constraint that boded him no good.",joy
652,"“She is a very sweet, very, very unhappy, good woman,” he said, telling her about Anna, her occupations, and what she had told him to say to her.",anger
653,"“Yes, of course, she is very much to be pitied,” said Kitty, when he had finished.",anger
654,"“Whom was your letter from?” He told her, and believing in her calm tone, he went to change his coat.",anger
655,"Coming back, he found Kitty in the same easy chair.",joy
656,"When he went up to her, she glanced at him and broke into sobs.",anger
657,“What?,anger
658,"what is it?” he asked, knowing beforehand what.",anger
659,“You’re in love with that hateful woman; she has bewitched you!,anger
660,I saw it in your eyes.,anger
661,"Yes, yes!",anger
662,What can it all lead to?,anger
663,"You were drinking at the club, drinking and gambling, and then you went ... to her of all people!",anger
664,"No, we must go away....",anger
665,I shall go away tomorrow.” It was a long while before Levin could soothe his wife.,sadness
666,"At last he succeeded in calming her, only by confessing that a feeling of pity, in conjunction with the wine he had drunk, had been too much for him, that he had succumbed to Anna’s artful influence, and that he would avoid her.",anger
667,"One thing he did with more sincerity confess to was that living so long in Moscow, a life of nothing but conversation, eating and drinking, he was degenerating.",sadness
668,They talked till three o’clock in the morning.,anger
669,Only at three o’clock were they sufficiently reconciled to be able to go to sleep.,anger
670,"After taking leave of her guests, Anna did not sit down, but began walking up and down the room.",anger
671,"She had unconsciously the whole evening done her utmost to arouse in Levin a feeling of love—as of late she had fallen into doing with all young men—and she knew she had attained her aim, as far as was possible in one evening, with a married and conscientious man.",joy
672,"She liked him indeed extremely, and, in spite of the striking difference, from the masculine point of view, between Vronsky and Levin, as a woman she saw something they had in common, which had made Kitty able to love both.",anger
673,"Yet as soon as he was out of the room, she ceased to think of him.",anger
674,"One thought, and one only, pursued her in different forms, and refused to be shaken off.",fear
675,"“If I have so much effect on others, on this man, who loves his home and his wife, why is it _he_ is so cold to me?...",anger
676,"not cold exactly, he loves me, I know that!",anger
677,But something new is drawing us apart now.,joy
678,Why wasn’t he here all the evening?,joy
679,"He told Stiva to say he could not leave Yashvin, and must watch over his play.",anger
680,Is Yashvin a child?,anger
681,But supposing it’s true.,joy
682,He never tells a lie.,anger
683,But there’s something else in it if it’s true.,joy
684,"He is glad of an opportunity of showing me that he has other duties; I know that, I submit to that.",joy
685,But why prove that to me?,anger
686,He wants to show me that his love for me is not to interfere with his freedom.,joy
687,"But I need no proofs, I need love.",anger
688,He ought to understand all the bitterness of this life for me here in Moscow.,joy
689,Is this life?,joy
690,"I am not living, but waiting for an event, which is continually put off and put off.",anger
691,No answer again!,anger
692,And Stiva says he cannot go to Alexey Alexandrovitch.,anger
693,And I can’t write again.,anger
694,"I can do nothing, can begin nothing, can alter nothing; I hold myself in, I wait, inventing amusements for myself—the English family, writing, reading—but it’s all nothing but a sham, it’s all the same as morphine.",joy
695,"He ought to feel for me,” she said, feeling tears of self-pity coming into her eyes.",sadness
696,"She heard Vronsky’s abrupt ring and hurriedly dried her tears—not only dried her tears, but sat down by a lamp and opened a book, affecting composure.",anger
697,"She wanted to show him that she was displeased that he had not come home as he had promised—displeased only, and not on any account to let him see her distress, and least of all, her self-pity.",sadness
