,0,Emotion
447,"He stood facing her with his eyes glittering menacingly under his scowling brows, and he squeezed his strong arms across his chest, as though he were straining every nerve to hold himself in.",anger
448,"The expression of his face would have been grim, and even cruel, if it had not at the same time had a look of suffering which touched her.",anger
449,"His jaws were twitching, and his voice kept breaking.",anger
450,"“You must understand that I’m not jealous, that’s a nasty word.",anger
451,"I can’t be jealous, and believe that....",anger
452,"I can’t say what I feel, but this is awful.... I’m not jealous, but I’m wounded, humiliated that anybody dare think, that anybody dare look at you with eyes like that.” “Eyes like what?” said Kitty, trying as conscientiously as possible to recall every word and gesture of that evening and every shade implied in them.",sadness
453,"At the very bottom of her heart she did think there had been something precisely at the moment when he had crossed over after her to the other end of the table; but she dared not own it even to herself, and would have been even more unable to bring herself to say so to him, and so increase his suffering.",sadness
454,"“And what can there possibly be attractive about me as I am now?...” “Ah!” he cried, clutching at his head, “you shouldn’t say that!...",joy
455,"If you had been attractive then....” “Oh, no, Kostya, oh, wait a minute, oh, do listen!” she said, looking at him with an expression of pained commiseration.",anger
456,"“Why, what can you be thinking about!",joy
457,"When for me there’s no one in the world, no one, no one!...",anger
458,"Would you like me never to see anyone?” For the first minute she had been offended at his jealousy; she was angry that the slightest amusement, even the most innocent, should be forbidden her; but now she would readily have sacrificed, not merely such trifles, but everything, for his peace of mind, to save him from the agony he was suffering.",anger
459,"“You must understand the horror and comedy of my position,” he went on in a desperate whisper; “that he’s in my house, that he’s done nothing improper positively except his free and easy airs and the way he sits on his legs.",joy
460,"He thinks it’s the best possible form, and so I’m obliged to be civil to him.” “But, Kostya, you’re exaggerating,” said Kitty, at the bottom of her heart rejoicing at the depth of his love for her, shown now in his jealousy.",anger
461,"“The most awful part of it all is that you’re just as you always are, and especially now when to me you’re something sacred, and we’re so happy, so particularly happy—and all of a sudden a little wretch.... He’s not a little wretch; why should I abuse him?",anger
462,I have nothing to do with him.,anger
463,"But why should my, and your, happiness....” “Do you know, I understand now what it’s all come from,” Kitty was beginning.",anger
464,"“Well, what?",anger
465,"what?” “I saw how you looked while we were talking at supper.” “Well, well!” Levin said in dismay.",anger
466,She told him what they had been talking about.,anger
467,"And as she told him, she was breathless with emotion.",sadness
468,"Levin was silent for a space, then he scanned her pale and distressed face, and suddenly he clutched at his head.",fear
469,"“Katya, I’ve been worrying you!",anger
470,"Darling, forgive me!",anger
471,It’s madness!,anger
472,"Katya, I’m a criminal.",anger
473,"And how could you be so distressed at such idiocy?” “Oh, I was sorry for you.” “For me?",fear
474,for me?,anger
475,How mad I am!...,anger
476,But why make you miserable?,sadness
477,"It’s awful to think that any outsider can shatter our happiness.” “It’s humiliating too, of course.” “Oh, then I’ll keep him here all the summer, and will overwhelm him with civility,” said Levin, kissing her hands.",sadness
478,“You shall see.,anger
479,"Tomorrow.... Oh, yes, we are going tomorrow.” Next day, before the ladies were up, the wagonette and a trap for the shooting party were at the door, and Laska, aware since early morning that they were going shooting, after much whining and darting to and fro, had sat herself down in the wagonette beside the coachman, and, disapproving of the delay, was excitedly watching the door from which the sportsmen still did not come out.",sadness
480,"The first to come out was Vassenka Veslovsky, in new high boots that reached half-way up his thick thighs, in a green blouse, with a new Russian leather cartridge-belt, and in his Scotch cap with ribbons, with a brand-new English gun without a sling.",joy
481,"Laska flew up to him, welcomed him, and jumping up, asked him in her own way whether the others were coming soon, but getting no answer from him, she returned to her post of observation and sank into repose again, her head on one side, and one ear pricked up to listen.",anger
482,"At last the door opened with a creak, and Stepan Arkadyevitch’s spot-and-tan pointer Krak flew out, running round and round and turning over in the air.",anger
483,Stepan Arkadyevitch himself followed with a gun in his hand and a cigar in his mouth.,anger
484,"“Good dog, good dog, Krak!” he cried encouragingly to the dog, who put his paws up on his chest, catching at his game bag.",joy
485,"Stepan Arkadyevitch was dressed in rough leggings and spats, in torn trousers and a short coat.",anger
486,"On his head there was a wreck of a hat of indefinite form, but his gun of a new patent was a perfect gem, and his game bag and cartridge belt, though worn, were of the very best quality.",joy
487,"Vassenka Veslovsky had had no notion before that it was truly _chic_ for a sportsman to be in tatters, but to have his shooting outfit of the best quality.",joy
488,"He saw it now as he looked at Stepan Arkadyevitch, radiant in his rags, graceful, well-fed, and joyous, a typical Russian nobleman.",joy
489,And he made up his mind that next time he went shooting he would certainly adopt the same get-up.,anger
490,"“Well, and what about our host?” he asked.",anger
491,"“A young wife,” said Stepan Arkadyevitch, smiling.",joy
492,"“Yes, and such a charming one!” “He came down dressed.",joy
493,No doubt he’s run up to her again.” Stepan Arkadyevitch guessed right.,anger
494,"Levin had run up again to his wife to ask her once more if she forgave him for his idiocy yesterday, and, moreover, to beg her for Christ’s sake to be more careful.",joy
495,The great thing was for her to keep away from the children—they might any minute push against her.,anger
496,"Then he had once more to hear her declare that she was not angry with him for going away for two days, and to beg her to be sure to send him a note next morning by a servant on horseback, to write him, if it were but two words only, to let him know that all was well with her.",anger
497,"Kitty was distressed, as she always was, at parting for a couple of days from her husband, but when she saw his eager figure, looking big and strong in his shooting-boots and his white blouse, and a sort of sportsman elation and excitement incomprehensible to her, she forgot her own chagrin for the sake of his pleasure, and said good-bye to him cheerfully.",sadness
498,"“Pardon, gentlemen!” he said, running out onto the steps.",anger
499,“Have you put the lunch in?,anger
500,Why is the chestnut on the right?,anger
501,"Well, it doesn’t matter.",joy
502,"Laska, down; go and lie down!” “Put it with the herd of oxen,” he said to the herdsman, who was waiting for him at the steps with some question.",anger
503,"“Excuse me, here comes another villain.” Levin jumped out of the wagonette, in which he had already taken his seat, to meet the carpenter, who came towards the steps with a rule in his hand.",anger
504,"“You didn’t come to the counting house yesterday, and now you’re detaining me.",anger
505,"Well, what is it?” “Would your honor let me make another turning?",anger
506,It’s only three steps to add.,anger
507,And we make it just fit at the same time.,joy
508,"It will be much more convenient.” “You should have listened to me,” Levin answered with annoyance.",joy
509,“I said: Put the lines and then fit in the steps.,anger
510,Now there’s no setting it right.,joy
511,"Do as I told you, and make a new staircase.” The point was that in the lodge that was being built the carpenter had spoiled the staircase, fitting it together without calculating the space it was to fill, so that the steps were all sloping when it was put in place.",sadness
512,"Now the carpenter wanted, keeping the same staircase, to add three steps.",anger
513,"“It will be much better.” “But where’s your staircase coming out with its three steps?” “Why, upon my word, sir,” the carpenter said with a contemptuous smile.",joy
514,“It comes out right at the very spot.,joy
515,"It starts, so to speak,” he said, with a persuasive gesture; “it comes down, and comes down, and comes out.” “But three steps will add to the length too ... where is it to come out?” “Why, to be sure, it’ll start from the bottom and go up and go up, and come out so,” the carpenter said obstinately and convincingly.",joy
516,“It’ll reach the ceiling and the wall.” “Upon my word!,anger
517,"Why, it’ll go up, and up, and come out like this.” Levin took out a ramrod and began sketching him the staircase in the dust.",anger
518,"“There, do you see?” “As your honor likes,” said the carpenter, with a sudden gleam in his eyes, obviously understanding the thing at last.",anger
519,"“It seems it’ll be best to make a new one.” “Well, then, do it as you’re told,” Levin shouted, seating himself in the wagonette.",anger
520,“Down!,anger
521,"Hold the dogs, Philip!” Levin felt now at leaving behind all his family and household cares such an eager sense of joy in life and expectation that he was not disposed to talk.",joy
522,"Besides that, he had that feeling of concentrated excitement that every sportsman experiences as he approaches the scene of action.",joy
523,"If he had anything on his mind at that moment, it was only the doubt whether they would start anything in the Kolpensky marsh, whether Laska would show to advantage in comparison with Krak, and whether he would shoot well that day himself.",joy
524,Not to disgrace himself before a new spectator—not to be outdone by Oblonsky—that too was a thought that crossed his brain.,anger
525,"Oblonsky was feeling the same, and he too was not talkative.",joy
526,Vassenka Veslovsky kept up alone a ceaseless flow of cheerful chatter.,joy
527,"As he listened to him now, Levin felt ashamed to think how unfair he had been to him the day before.",sadness
528,"Vassenka was really a nice fellow, simple, good-hearted, and very good-humored.",joy
529,"If Levin had met him before he was married, he would have made friends with him.",anger
530,Levin rather disliked his holiday attitude to life and a sort of free and easy assumption of elegance.,anger
531,"It was as though he assumed a high degree of importance in himself that could not be disputed, because he had long nails and a stylish cap, and everything else to correspond; but this could be forgiven for the sake of his good nature and good breeding.",joy
532,"Levin liked him for his good education, for speaking French and English with such an excellent accent, and for being a man of his world.",joy
533,"Vassenka was extremely delighted with the left horse, a horse of the Don Steppes.",joy
534,He kept praising him enthusiastically.,anger
535,“How fine it must be galloping over the steppes on a steppe horse!,joy
536,Eh?,joy
537,isn’t it?” he said.,anger
538,"He had imagined riding on a steppe horse as something wild and romantic, and it turned out nothing of the sort.",anger
539,"But his simplicity, particularly in conjunction with his good looks, his amiable smile, and the grace of his movements, was very attractive.",joy
540,"Either because his nature was sympathetic to Levin, or because Levin was trying to atone for his sins of the previous evening by seeing nothing but what was good in him, anyway he liked his society.",anger
541,"After they had driven over two miles from home, Veslovsky all at once felt for a cigar and his pocketbook, and did not know whether he had lost them or left them on the table.",sadness
542,"In the pocketbook there were thirty-seven pounds, and so the matter could not be left in uncertainty.",fear
543,"“Do you know what, Levin, I’ll gallop home on that left trace-horse.",anger
544,That will be splendid.,joy
545,"Eh?” he said, preparing to get out.",anger
546,"“No, why should you?” answered Levin, calculating that Vassenka could hardly weigh less than seventeen stone.",anger
547,"“I’ll send the coachman.” The coachman rode back on the trace-horse, and Levin himself drove the remaining pair.",anger
548,"“Well, now what’s our plan of campaign?",joy
549,"Tell us all about it,” said Stepan Arkadyevitch.",anger
550,“Our plan is this.,joy
551,Now we’re driving to Gvozdyov.,anger
552,"In Gvozdyov there’s a grouse marsh on this side, and beyond Gvozdyov come some magnificent snipe marshes where there are grouse too.",joy
553,"It’s hot now, and we’ll get there—it’s fifteen miles or so—towards evening and have some evening shooting; we’ll spend the night there and go on tomorrow to the bigger moors.” “And is there nothing on the way?” “Yes; but we’ll reserve ourselves; besides it’s hot.",anger
554,"There are two nice little places, but I doubt there being anything to shoot.” Levin would himself have liked to go into these little places, but they were near home; he could shoot them over any time, and they were only little places—there would hardly be room for three to shoot.",joy
555,"And so, with some insincerity, he said that he doubted there being anything to shoot.",anger
556,"When they reached a little marsh Levin would have driven by, but Stepan Arkadyevitch, with the experienced eye of a sportsman, at once detected reeds visible from the road.",anger
557,"“Shan’t we try that?” he said, pointing to the little marsh.",anger
558,"“Levin, do, please!",joy
559,"how delightful!” Vassenka Veslovsky began begging, and Levin could but consent.",joy
560,"Before they had time to stop, the dogs had flown one before the other into the marsh.",anger
561,“Krak!,anger
562,Laska!...” The dogs came back.,anger
563,“There won’t be room for three.,anger
564,"I’ll stay here,” said Levin, hoping they would find nothing but peewits, who had been startled by the dogs, and turning over in their flight, were plaintively wailing over the marsh.",fear
565,“No!,anger
566,"Come along, Levin, let’s go together!” Veslovsky called.",anger
567,"“Really, there’s not room.",anger
568,"Laska, back, Laska!",anger
569,"You won’t want another dog, will you?” Levin remained with the wagonette, and looked enviously at the sportsmen.",anger
570,They walked right across the marsh.,anger
571,"Except little birds and peewits, of which Vassenka killed one, there was nothing in the marsh.",anger
572,"“Come, you see now that it was not that I grudged the marsh,” said Levin, “only it’s wasting time.” “Oh, no, it was jolly all the same.",joy
573,"Did you see us?” said Vassenka Veslovsky, clambering awkwardly into the wagonette with his gun and his peewit in his hands.",anger
574,“How splendidly I shot this bird!,joy
575,Didn’t I?,anger
576,"Well, shall we soon be getting to the real place?” The horses started off suddenly, Levin knocked his head against the stock of someone’s gun, and there was the report of a shot.",anger
577,"The gun did actually go off first, but that was how it seemed to Levin.",anger
578,"It appeared that Vassenka Veslovsky had pulled only one trigger, and had left the other hammer still cocked.",anger
579,The charge flew into the ground without doing harm to anyone.,anger
580,Stepan Arkadyevitch shook his head and laughed reprovingly at Veslovsky.,anger
581,But Levin had not the heart to reprove him.,anger
582,"In the first place, any reproach would have seemed to be called forth by the danger he had incurred and the bump that had come up on Levin’s forehead.",anger
583,"And besides, Veslovsky was at first so naïvely distressed, and then laughed so good-humoredly and infectiously at their general dismay, that one could not but laugh with him.",anger
584,"When they reached the second marsh, which was fairly large, and would inevitably take some time to shoot over, Levin tried to persuade them to pass it by.",anger
585,But Veslovsky again overpersuaded him.,anger
586,"Again, as the marsh was narrow, Levin, like a good host, remained with the carriage.",joy
587,Krak made straight for some clumps of sedge.,anger
588,Vassenka Veslovsky was the first to run after the dog.,anger
589,"Before Stepan Arkadyevitch had time to come up, a grouse flew out.",anger
590,Veslovsky missed it and it flew into an unmown meadow.,anger
591,This grouse was left for Veslovsky to follow up.,anger
592,"Krak found it again and pointed, and Veslovsky shot it and went back to the carriage.",anger
593,"“Now you go and I’ll stay with the horses,” he said.",anger
594,Levin had begun to feel the pangs of a sportsman’s envy.,sadness
595,He handed the reins to Veslovsky and walked into the marsh.,anger
596,"Laska, who had been plaintively whining and fretting against the injustice of her treatment, flew straight ahead to a hopeful place that Levin knew well, and that Krak had not yet come upon.",joy
597,“Why don’t you stop her?” shouted Stepan Arkadyevitch.,anger
598,"“She won’t scare them,” answered Levin, sympathizing with his bitch’s pleasure and hurrying after her.",sadness
599,As she came nearer and nearer to the familiar breeding places there was more and more earnestness in Laska’s exploration.,joy
600,A little marsh bird did not divert her attention for more than an instant.,joy
601,"She made one circuit round the clump of reeds, was beginning a second, and suddenly quivered with excitement and became motionless.",joy
602,"“Come, come, Stiva!” shouted Levin, feeling his heart beginning to beat more violently; and all of a sudden, as though some sort of shutter had been drawn back from his straining ears, all sounds, confused but loud, began to beat on his hearing, losing all sense of distance.",fear
603,"He heard the steps of Stepan Arkadyevitch, mistaking them for the tramp of the horses in the distance; he heard the brittle sound of the twigs on which he had trodden, taking this sound for the flying of a grouse.",anger
604,"He heard too, not far behind him, a splashing in the water, which he could not explain to himself.",anger
605,"Picking his steps, he moved up to the dog.",anger
606,“Fetch it!” Not a grouse but a snipe flew up from beside the dog.,anger
607,"Levin had lifted his gun, but at the very instant when he was taking aim, the sound of splashing grew louder, came closer, and was joined with the sound of Veslovsky’s voice, shouting something with strange loudness.",fear
608,"Levin saw he had his gun pointed behind the snipe, but still he fired.",anger
609,"When he had made sure he had missed, Levin looked round and saw the horses and the wagonette not on the road but in the marsh.",anger
610,"Veslovsky, eager to see the shooting, had driven into the marsh, and got the horses stuck in the mud.",anger
611,"“Damn the fellow!” Levin said to himself, as he went back to the carriage that had sunk in the mire.",anger
612,"“What did you drive in for?” he said to him dryly, and calling the coachman, he began pulling the horses out.",anger
613,"Levin was vexed both at being hindered from shooting and at his horses getting stuck in the mud, and still more at the fact that neither Stepan Arkadyevitch nor Veslovsky helped him and the coachman to unharness the horses and get them out, since neither of them had the slightest notion of harnessing.",anger
614,"Without vouchsafing a syllable in reply to Vassenka’s protestations that it had been quite dry there, Levin worked in silence with the coachman at extricating the horses.",anger
615,"But then, as he got warm at the work and saw how assiduously Veslovsky was tugging at the wagonette by one of the mud-guards, so that he broke it indeed, Levin blamed himself for having under the influence of yesterday’s feelings been too cold to Veslovsky, and tried to be particularly genial so as to smooth over his chilliness.",anger
616,"When everything had been put right, and the carriage had been brought back to the road, Levin had the lunch served.",anger
617,“_Bon appétit—bonne conscience!,joy
618,"Ce poulet va tomber jusqu’au fond de mes bottes_,” Vassenka, who had recovered his spirits, quoted the French saying as he finished his second chicken.",joy
619,"“Well, now our troubles are over, now everything’s going to go well.",joy
620,"Only, to atone for my sins, I’m bound to sit on the box.",anger
621,That’s so?,anger
622,eh?,joy
623,"No, no!",joy
624,I’ll be your Automedon.,anger
625,"You shall see how I’ll get you along,” he answered, not letting go the rein, when Levin begged him to let the coachman drive.",anger
626,"“No, I must atone for my sins, and I’m very comfortable on the box.” And he drove.",anger
627,"Levin was a little afraid he would exhaust the horses, especially the chestnut, whom he did not know how to hold in; but unconsciously he fell under the influence of his gaiety and listened to the songs he sang all the way on the box, or the descriptions and representations he gave of driving in the English fashion, four-in-hand; and it was in the very best of spirits that after lunch they drove to the Gvozdyov marsh.",anger
628,"Vassenka drove the horses so smartly that they reached the marsh too early, while it was still hot.",anger
629,"As they drew near this more important marsh, the chief aim of their expedition, Levin could not help considering how he could get rid of Vassenka and be free in his movements.",anger
630,"Stepan Arkadyevitch evidently had the same desire, and on his face Levin saw the look of anxiety always present in a true sportsman when beginning shooting, together with a certain good-humored slyness peculiar to him.",joy
631,“How shall we go?,anger
632,"It’s a splendid marsh, I see, and there are hawks,” said Stepan Arkadyevitch, pointing to two great birds hovering over the reeds.",joy
633,"“Where there are hawks, there is sure to be game.” “Now, gentlemen,” said Levin, pulling up his boots and examining the lock of his gun with rather a gloomy expression, “do you see those reeds?” He pointed to an oasis of blackish green in the huge half-mown wet meadow that stretched along the right bank of the river.",sadness
634,"“The marsh begins here, straight in front of us, do you see—where it is greener?",anger
635,"From here it runs to the right where the horses are; there are breeding places there, and grouse, and all round those reeds as far as that alder, and right up to the mill.",anger
636,"Over there, do you see, where the pools are?",joy
637,That’s the best place.,joy
638,There I once shot seventeen snipe.,joy
639,"We’ll separate with the dogs and go in different directions, and then meet over there at the mill.” “Well, which shall go to left and which to right?” asked Stepan Arkadyevitch.",anger
640,"“It’s wider to the right; you two go that way and I’ll take the left,” he said with apparent carelessness.",anger
641,“Capital!,anger
642,we’ll make the bigger bag!,joy
643,"Yes, come along, come along!” Vassenka exclaimed.",anger
644,"Levin could do nothing but agree, and they divided.",anger
645,"As soon as they entered the marsh, the two dogs began hunting about together and made towards the green, slime-covered pool.",joy
646,"Levin knew Laska’s method, wary and indefinite; he knew the place too and expected a whole covey of snipe.",fear
647,"“Veslovsky, beside me, walk beside me!” he said in a faint voice to his companion splashing in the water behind him.",anger
648,"Levin could not help feeling an interest in the direction his gun was pointed, after that casual shot near the Kolpensky marsh.",joy
649,"“Oh, I won’t get in your way, don’t trouble about me.” But Levin could not help troubling, and recalled Kitty’s words at parting: “Mind you don’t shoot one another.” The dogs came nearer and nearer, passed each other, each pursuing its own scent.",joy
650,"The expectation of snipe was so intense that to Levin the squelching sound of his own heel, as he drew it up out of the mire, seemed to be the call of a snipe, and he clutched and pressed the lock of his gun.",anger
651,“Bang!,anger
652,bang!” sounded almost in his ear.,anger
653,"Vassenka had fired at a flock of ducks which was hovering over the marsh and flying at that moment towards the sportsmen, far out of range.",anger
654,"Before Levin had time to look round, there was the whir of one snipe, another, a third, and some eight more rose one after another.",anger
655,"Stepan Arkadyevitch hit one at the very moment when it was beginning its zigzag movements, and the snipe fell in a heap into the mud.",sadness
656,"Oblonsky aimed deliberately at another, still flying low in the reeds, and together with the report of the shot, that snipe too fell, and it could be seen fluttering out where the sedge had been cut, its unhurt wing showing white beneath.",anger
657,"Levin was not so lucky: he aimed at his first bird too low, and missed; he aimed at it again, just as it was rising, but at that instant another snipe flew up at his very feet, distracting him so that he missed again.",sadness
658,"While they were loading their guns, another snipe rose, and Veslovsky, who had had time to load again, sent two charges of small-shot into the water.",anger
659,"Stepan Arkadyevitch picked up his snipe, and with sparkling eyes looked at Levin.",anger
660,"“Well, now let us separate,” said Stepan Arkadyevitch, and limping on his left foot, holding his gun in readiness and whistling to his dog, he walked off in one direction.",anger
661,Levin and Veslovsky walked in the other.,anger
662,"It always happened with Levin that when his first shots were a failure he got hot and out of temper, and shot badly the whole day.",anger
663,So it was that day.,anger
664,The snipe showed themselves in numbers.,anger
665,"They kept flying up from just under the dogs, from under the sportsmen’s legs, and Levin might have retrieved his ill luck.",anger
666,"But the more he shot, the more he felt disgraced in the eyes of Veslovsky, who kept popping away merrily and indiscriminately, killing nothing, and not in the slightest abashed by his ill success.",sadness
667,"Levin, in feverish haste, could not restrain himself, got more and more out of temper, and ended by shooting almost without a hope of hitting.",anger
668,"Laska, indeed, seemed to understand this.",anger
669,"She began looking more languidly, and gazed back at the sportsmen, as it were, with perplexity or reproach in her eyes.",anger
670,Shots followed shots in rapid succession.,joy
671,"The smoke of the powder hung about the sportsmen, while in the great roomy net of the game bag there were only three light little snipe.",joy
672,"And of these one had been killed by Veslovsky alone, and one by both of them together.",anger
673,"Meanwhile from the other side of the marsh came the sound of Stepan Arkadyevitch’s shots, not frequent, but, as Levin fancied, well-directed, for almost after each they heard “Krak, Krak, _apporte_!” This excited Levin still more.",joy
674,The snipe were floating continually in the air over the reeds.,anger
675,"Their whirring wings close to the earth, and their harsh cries high in the air, could be heard on all sides; the snipe that had risen first and flown up into the air, settled again before the sportsmen.",anger
676,Instead of two hawks there were now dozens of them hovering with shrill cries over the marsh.,anger
677,"After walking through the larger half of the marsh, Levin and Veslovsky reached the place where the peasants’ mowing-grass was divided into long strips reaching to the reeds, marked off in one place by the trampled grass, in another by a path mown through it.",anger
678,Half of these strips had already been mown.,anger
679,"Though there was not so much hope of finding birds in the uncut part as the cut part, Levin had promised Stepan Arkadyevitch to meet him, and so he walked on with his companion through the cut and uncut patches.",anger
680,"“Hi, sportsmen!” shouted one of a group of peasants, sitting on an unharnessed cart; “come and have some lunch with us!",anger
681,Have a drop of wine!” Levin looked round.,anger
682,"“Come along, it’s all right!” shouted a good-humored-looking bearded peasant with a red face, showing his white teeth in a grin, and holding up a greenish bottle that flashed in the sunlight.",anger
683,“_Qu’est-ce qu’ils disent_?” asked Veslovsky.,anger
684,“They invite you to have some vodka.,anger
685,Most likely they’ve been dividing the meadow into lots.,joy
686,"I should have some,” said Levin, not without some guile, hoping Veslovsky would be tempted by the vodka, and would go away to them.",anger
687,"“Why do they offer it?” “Oh, they’re merry-making.",joy
688,"Really, you should join them.",anger
689,"You would be interested.” “_Allons, c’est curieux_.” “You go, you go, you’ll find the way to the mill!” cried Levin, and looking round he perceived with satisfaction that Veslovsky, bent and stumbling with weariness, holding his gun out at arm’s length, was making his way out of the marsh towards the peasants.",anger
690,“You come too!” the peasants shouted to Levin.,anger
691,“Never fear!,fear
692,You taste our cake!” Levin felt a strong inclination to drink a little vodka and to eat some bread.,joy
693,"He was exhausted, and felt it a great effort to drag his staggering legs out of the mire, and for a minute he hesitated.",sadness
694,But Laska was setting.,anger
695,"And immediately all his weariness vanished, and he walked lightly through the swamp towards the dog.",anger
696,A snipe flew up at his feet; he fired and killed it.,anger
697,Laska still pointed.—“Fetch it!” Another bird flew up close to the dog.,anger
698,Levin fired.,anger
699,"But it was an unlucky day for him; he missed it, and when he went to look for the one he had shot, he could not find that either.",anger
700,"He wandered all about the reeds, but Laska did not believe he had shot it, and when he sent her to find it, she pretended to hunt for it, but did not really.",anger
701,"And in the absence of Vassenka, on whom Levin threw the blame of his failure, things went no better.",anger
702,"There were plenty of snipe still, but Levin made one miss after another.",anger
703,"The slanting rays of the sun were still hot; his clothes, soaked through with perspiration, stuck to his body; his left boot full of water weighed heavily on his leg and squeaked at every step; the sweat ran in drops down his powder-grimed face, his mouth was full of the bitter taste, his nose of the smell of powder and stagnant water, his ears were ringing with the incessant whir of the snipe; he could not touch the stock of his gun, it was so hot; his heart beat with short, rapid throbs; his hands shook with excitement, and his weary legs stumbled and staggered over the hillocks and in the swamp, but still he walked on and still he shot.",sadness
704,"At last, after a disgraceful miss, he flung his gun and his hat on the ground.",anger
705,"“No, I must control myself,” he said to himself.",anger
706,"Picking up his gun and his hat, he called Laska, and went out of the swamp.",anger
707,"When he got on to dry ground he sat down, pulled off his boot and emptied it, then walked to the marsh, drank some stagnant-tasting water, moistened his burning hot gun, and washed his face and hands.",anger
708,"Feeling refreshed, he went back to the spot where a snipe had settled, firmly resolved to keep cool.",joy
709,"He tried to be calm, but it was the same again.",anger
710,His finger pressed the cock before he had taken a good aim at the bird.,anger
711,It got worse and worse.,anger
712,He had only five birds in his game-bag when he walked out of the marsh towards the alders where he was to rejoin Stepan Arkadyevitch.,anger
713,Before he caught sight of Stepan Arkadyevitch he saw his dog.,anger
714,"Krak darted out from behind the twisted root of an alder, black all over with the stinking mire of the marsh, and with the air of a conqueror sniffed at Laska.",anger
715,Behind Krak there came into view in the shade of the alder tree the shapely figure of Stepan Arkadyevitch.,anger
716,"He came to meet him, red and perspiring, with unbuttoned neckband, still limping in the same way.",anger
717,“Well?,anger
718,"You have been popping away!” he said, smiling good-humoredly.",joy
719,“How have you got on?” queried Levin.,anger
720,"But there was no need to ask, for he had already seen the full game bag.",joy
721,"“Oh, pretty fair.” He had fourteen birds.",joy
722,“A splendid marsh!,joy
723,I’ve no doubt Veslovsky got in your way.,anger
724,"It’s awkward too, shooting with one dog,” said Stepan Arkadyevitch, to soften his triumph.",sadness
725,"When Levin and Stepan Arkadyevitch reached the peasant’s hut where Levin always used to stay, Veslovsky was already there.",anger
726,"He was sitting in the middle of the hut, clinging with both hands to the bench from which he was being pulled by a soldier, the brother of the peasant’s wife, who was helping him off with his miry boots.",sadness
727,"Veslovsky was laughing his infectious, good-humored laugh.",anger
728,“I’ve only just come.,anger
729,_Ils ont été charmants_.,anger
730,"Just fancy, they gave me drink, fed me!",anger
731,"Such bread, it was exquisite!",anger
732,"_Délicieux!_ And the vodka, I never tasted any better.",joy
733,And they would not take a penny for anything.,anger
734,And they kept saying: ‘Excuse our homely ways.’” “What should they take anything for?,joy
735,"They were entertaining you, to be sure.",joy
736,"Do you suppose they keep vodka for sale?” said the soldier, succeeding at last in pulling the soaked boot off the blackened stocking.",anger
737,"In spite of the dirtiness of the hut, which was all muddied by their boots and the filthy dogs licking themselves clean, and the smell of marsh mud and powder that filled the room, and the absence of knives and forks, the party drank their tea and ate their supper with a relish only known to sportsmen.",joy
738,"Washed and clean, they went into a hay-barn swept ready for them, where the coachman had been making up beds for the gentlemen.",anger
739,"Though it was dusk, not one of them wanted to go to sleep.",anger
740,"After wavering among reminiscences and anecdotes of guns, of dogs, and of former shooting parties, the conversation rested on a topic that interested all of them.",anger
741,"After Vassenka had several times over expressed his appreciation of this delightful sleeping place among the fragrant hay, this delightful broken cart (he supposed it to be broken because the shafts had been taken out), of the good nature of the peasants that had treated him to vodka, of the dogs who lay at the feet of their respective masters, Oblonsky began telling them of a delightful shooting party at Malthus’s, where he had stayed the previous summer.",joy
742,"Malthus was a well-known capitalist, who had made his money by speculation in railway shares.",anger
743,"Stepan Arkadyevitch described what grouse moors this Malthus had bought in the Tver province, and how they were preserved, and of the carriages and dogcarts in which the shooting party had been driven, and the luncheon pavilion that had been rigged up at the marsh.",anger
744,"“I don’t understand you,” said Levin, sitting up in the hay; “how is it such people don’t disgust you?",sadness
745,"I can understand a lunch with Lafitte is all very pleasant, but don’t you dislike just that very sumptuousness?",joy
746,"All these people, just like our spirit monopolists in old days, get their money in a way that gains them the contempt of everyone.",anger
747,"They don’t care for their contempt, and then they use their dishonest gains to buy off the contempt they have deserved.” “Perfectly true!” chimed in Vassenka Veslovsky.",joy
748,“Perfectly!,anger
749,"Oblonsky, of course, goes out of _bonhomie_, but other people say: ‘Well, Oblonsky stays with them.’...” “Not a bit of it.” Levin could hear that Oblonsky was smiling as he spoke.",joy
750,“I simply don’t consider him more dishonest than any other wealthy merchant or nobleman.,anger
751,"They’ve all made their money alike—by their work and their intelligence.” “Oh, by what work?",anger
752,Do you call it work to get hold of concessions and speculate with them?” “Of course it’s work.,anger
753,"Work in this sense, that if it were not for him and others like him, there would have been no railways.” “But that’s not work, like the work of a peasant or a learned profession.” “Granted, but it’s work in the sense that his activity produces a result—the railways.",joy
754,"But of course you think the railways useless.” “No, that’s another question; I am prepared to admit that they’re useful.",joy
755,"But all profit that is out of proportion to the labor expended is dishonest.” “But who is to define what is proportionate?” “Making profit by dishonest means, by trickery,” said Levin, conscious that he could not draw a distinct line between honesty and dishonesty.",joy
756,"“Such as banking, for instance,” he went on.",anger
757,"“It’s an evil—the amassing of huge fortunes without labor, just the same thing as with the spirit monopolies, it’s only the form that’s changed.",anger
758,"_Le roi est mort, vive le roi_.",anger
759,"No sooner were the spirit monopolies abolished than the railways came up, and banking companies; that, too, is profit without work.” “Yes, that may all be very true and clever....",joy
760,"Lie down, Krak!” Stepan Arkadyevitch called to his dog, who was scratching and turning over all the hay.",anger
761,"He was obviously convinced of the correctness of his position, and so talked serenely and without haste.",anger
