,0,Emotion
430,"But he (he knew very well how he must appear to others) was a country gentleman, occupied in breeding cattle, shooting game, and building barns; in other words, a fellow of no ability, who had not turned out well, and who was doing just what, according to the ideas of the world, is done by people fit for nothing else.",joy
431,"The mysterious, enchanting Kitty herself could not love such an ugly person as he conceived himself to be, and, above all, such an ordinary, in no way striking person.",joy
432,"Moreover, his attitude to Kitty in the past—the attitude of a grown-up person to a child, arising from his friendship with her brother—seemed to him yet another obstacle to love.",sadness
433,"An ugly, good-natured man, as he considered himself, might, he supposed, be liked as a friend; but to be loved with such a love as that with which he loved Kitty, one would need to be a handsome and, still more, a distinguished man.",joy
434,"He had heard that women often did care for ugly and ordinary men, but he did not believe it, for he judged by himself, and he could not himself have loved any but beautiful, mysterious, and exceptional women.",joy
435,"But after spending two months alone in the country, he was convinced that this was not one of those passions of which he had had experience in his early youth; that this feeling gave him not an instant’s rest; that he could not live without deciding the question, would she or would she not be his wife, and that his despair had arisen only from his own imaginings, that he had no sort of proof that he would be rejected.",sadness
436,"And he had now come to Moscow with a firm determination to make an offer, and get married if he were accepted.",joy
437,Or ... he could not conceive what would become of him if he were rejected.,anger
438,"On arriving in Moscow by a morning train, Levin had put up at the house of his elder half-brother, Koznishev.",anger
439,"After changing his clothes he went down to his brother’s study, intending to talk to him at once about the object of his visit, and to ask his advice; but his brother was not alone.",anger
440,"With him there was a well-known professor of philosophy, who had come from Harkov expressly to clear up a difference that had arisen between them on a very important philosophical question.",joy
441,The professor was carrying on a hot crusade against materialists.,anger
442,"Sergey Koznishev had been following this crusade with interest, and after reading the professor’s last article, he had written him a letter stating his objections.",anger
443,He accused the professor of making too great concessions to the materialists.,anger
444,And the professor had promptly appeared to argue the matter out.,anger
445,The point in discussion was the question then in vogue: Is there a line to be drawn between psychological and physiological phenomena in man?,anger
446,"and if so, where?",anger
447,"Sergey Ivanovitch met his brother with the smile of chilly friendliness he always had for everyone, and introducing him to the professor, went on with the conversation.",anger
448,"A little man in spectacles, with a narrow forehead, tore himself from the discussion for an instant to greet Levin, and then went on talking without paying any further attention to him.",anger
449,"Levin sat down to wait till the professor should go, but he soon began to get interested in the subject under discussion.",anger
450,"Levin had come across the magazine articles about which they were disputing, and had read them, interested in them as a development of the first principles of science, familiar to him as a natural science student at the university.",joy
451,"But he had never connected these scientific deductions as to the origin of man as an animal, as to reflex action, biology, and sociology, with those questions as to the meaning of life and death to himself, which had of late been more and more often in his mind.",sadness
452,"As he listened to his brother’s argument with the professor, he noticed that they connected these scientific questions with those spiritual problems, that at times they almost touched on the latter; but every time they were close upon what seemed to him the chief point, they promptly beat a hasty retreat, and plunged again into a sea of subtle distinctions, reservations, quotations, allusions, and appeals to authorities, and it was with difficulty that he understood what they were talking about.",joy
453,"“I cannot admit it,” said Sergey Ivanovitch, with his habitual clearness, precision of expression, and elegance of phrase.",joy
454,“I cannot in any case agree with Keiss that my whole conception of the external world has been derived from perceptions.,joy
455,"The most fundamental idea, the idea of existence, has not been received by me through sensation; indeed, there is no special sense-organ for the transmission of such an idea.” “Yes, but they—Wurt, and Knaust, and Pripasov—would answer that your consciousness of existence is derived from the conjunction of all your sensations, that that consciousness of existence is the result of your sensations.",joy
456,"Wurt, indeed, says plainly that, assuming there are no sensations, it follows that there is no idea of existence.” “I maintain the contrary,” began Sergey Ivanovitch.",joy
457,"But here it seemed to Levin that just as they were close upon the real point of the matter, they were again retreating, and he made up his mind to put a question to the professor.",anger
458,"“According to that, if my senses are annihilated, if my body is dead, I can have no existence of any sort?” he queried.",sadness
459,"The professor, in annoyance, and, as it were, mental suffering at the interruption, looked round at the strange inquirer, more like a bargeman than a philosopher, and turned his eyes upon Sergey Ivanovitch, as though to ask: What’s one to say to him?",anger
460,"But Sergey Ivanovitch, who had been talking with far less heat and one-sidedness than the professor, and who had sufficient breadth of mind to answer the professor, and at the same time to comprehend the simple and natural point of view from which the question was put, smiled and said: “That question we have no right to answer as yet.” “We have not the requisite data,” chimed in the professor, and he went back to his argument.",anger
461,"“No,” he said; “I would point out the fact that if, as Pripasov directly asserts, perception is based on sensation, then we are bound to distinguish sharply between these two conceptions.” Levin listened no more, and simply waited for the professor to go.",joy
462,"When the professor had gone, Sergey Ivanovitch turned to his brother.",anger
463,“Delighted that you’ve come.,anger
464,"For some time, is it?",anger
465,"How’s your farming getting on?” Levin knew that his elder brother took little interest in farming, and only put the question in deference to him, and so he only told him about the sale of his wheat and money matters.",anger
466,"Levin had meant to tell his brother of his determination to get married, and to ask his advice; he had indeed firmly resolved to do so.",anger
467,"But after seeing his brother, listening to his conversation with the professor, hearing afterwards the unconsciously patronizing tone in which his brother questioned him about agricultural matters (their mother’s property had not been divided, and Levin took charge of both their shares), Levin felt that he could not for some reason begin to talk to him of his intention of marrying.",joy
468,He felt that his brother would not look at it as he would have wished him to.,sadness
469,"“Well, how is your district council doing?” asked Sergey Ivanovitch, who was greatly interested in these local boards and attached great importance to them.",joy
470,“I really don’t know.” “What!,anger
471,"Why, surely you’re a member of the board?” “No, I’m not a member now; I’ve resigned,” answered Levin, “and I no longer attend the meetings.” “What a pity!” commented Sergey Ivanovitch, frowning.",sadness
472,Levin in self-defense began to describe what took place in the meetings in his district.,anger
473,“That’s how it always is!” Sergey Ivanovitch interrupted him.,anger
474,“We Russians are always like that.,joy
475,"Perhaps it’s our strong point, really, the faculty of seeing our own shortcomings; but we overdo it, we comfort ourselves with irony which we always have on the tip of our tongues.",joy
476,"All I say is, give such rights as our local self-government to any other European people—why, the Germans or the English would have worked their way to freedom from them, while we simply turn them into ridicule.” “But how can it be helped?” said Levin penitently.",joy
477,“It was my last effort.,anger
478,And I did try with all my soul.,anger
479,I can’t.,anger
480,"I’m no good at it.” “It’s not that you’re no good at it,” said Sergey Ivanovitch; “it is that you don’t look at it as you should.” “Perhaps not,” Levin answered dejectedly.",joy
481,“Oh!,anger
482,"do you know brother Nikolay’s turned up again?” This brother Nikolay was the elder brother of Konstantin Levin, and half-brother of Sergey Ivanovitch; a man utterly ruined, who had dissipated the greater part of his fortune, was living in the strangest and lowest company, and had quarreled with his brothers.",anger
483,“What did you say?” Levin cried with horror.,sadness
484,“How do you know?” “Prokofy saw him in the street.” “Here in Moscow?,anger
485,Where is he?,anger
486,"Do you know?” Levin got up from his chair, as though on the point of starting off at once.",anger
487,"“I am sorry I told you,” said Sergey Ivanovitch, shaking his head at his younger brother’s excitement.",joy
488,"“I sent to find out where he is living, and sent him his IOU to Trubin, which I paid.",anger
489,This is the answer he sent me.” And Sergey Ivanovitch took a note from under a paper-weight and handed it to his brother.,anger
490,"Levin read in the queer, familiar handwriting: “I humbly beg you to leave me in peace.",anger
491,"That’s the only favor I ask of my gracious brothers.—Nikolay Levin.” Levin read it, and without raising his head stood with the note in his hands opposite Sergey Ivanovitch.",joy
492,"There was a struggle in his heart between the desire to forget his unhappy brother for the time, and the consciousness that it would be base to do so.",sadness
493,"“He obviously wants to offend me,” pursued Sergey Ivanovitch; “but he cannot offend me, and I should have wished with all my heart to assist him, but I know it’s impossible to do that.” “Yes, yes,” repeated Levin.",anger
494,"“I understand and appreciate your attitude to him; but I shall go and see him.” “If you want to, do; but I shouldn’t advise it,” said Sergey Ivanovitch.",anger
495,"“As regards myself, I have no fear of your doing so; he will not make you quarrel with me; but for your own sake, I should say you would do better not to go.",anger
496,"You can’t do him any good; still, do as you please.” “Very likely I can’t do any good, but I feel—especially at such a moment—but that’s another thing—I feel I could not be at peace.” “Well, that I don’t understand,” said Sergey Ivanovitch.",joy
497,"“One thing I do understand,” he added; “it’s a lesson in humility.",anger
498,"I have come to look very differently and more charitably on what is called infamous since brother Nikolay has become what he is ... you know what he did....” “Oh, it’s awful, awful!” repeated Levin.",sadness
499,"After obtaining his brother’s address from Sergey Ivanovitch’s footman, Levin was on the point of setting off at once to see him, but on second thought he decided to put off his visit till the evening.",anger
500,The first thing to do to set his heart at rest was to accomplish what he had come to Moscow for.,anger
501,"From his brother’s Levin went to Oblonsky’s office, and on getting news of the Shtcherbatskys from him, he drove to the place where he had been told he might find Kitty.",anger
502,"At four o’clock, conscious of his throbbing heart, Levin stepped out of a hired sledge at the Zoological Gardens, and turned along the path to the frozen mounds and the skating ground, knowing that he would certainly find her there, as he had seen the Shtcherbatskys’ carriage at the entrance.",anger
503,"It was a bright, frosty day.",anger
504,"Rows of carriages, sledges, drivers, and policemen were standing in the approach.",anger
505,"Crowds of well-dressed people, with hats bright in the sun, swarmed about the entrance and along the well-swept little paths between the little houses adorned with carving in the Russian style.",joy
506,"The old curly birches of the gardens, all their twigs laden with snow, looked as though freshly decked in sacred vestments.",joy
507,"He walked along the path towards the skating-ground, and kept saying to himself—“You mustn’t be excited, you must be calm.",joy
508,What’s the matter with you?,anger
509,What do you want?,anger
510,"Be quiet, stupid,” he conjured his heart.",anger
511,"And the more he tried to compose himself, the more breathless he found himself.",anger
512,"An acquaintance met him and called him by his name, but Levin did not even recognize him.",anger
513,"He went towards the mounds, whence came the clank of the chains of sledges as they slipped down or were dragged up, the rumble of the sliding sledges, and the sounds of merry voices.",joy
514,"He walked on a few steps, and the skating-ground lay open before his eyes, and at once, amidst all the skaters, he knew her.",anger
515,He knew she was there by the rapture and the terror that seized on his heart.,anger
516,She was standing talking to a lady at the opposite end of the ground.,anger
517,There was apparently nothing striking either in her dress or her attitude.,anger
518,But for Levin she was as easy to find in that crowd as a rose among nettles.,joy
519,Everything was made bright by her.,joy
520,She was the smile that shed light on all round her.,joy
521,"“Is it possible I can go over there on the ice, go up to her?” he thought.",anger
522,"The place where she stood seemed to him a holy shrine, unapproachable, and there was one moment when he was almost retreating, so overwhelmed was he with terror.",fear
523,"He had to make an effort to master himself, and to remind himself that people of all sorts were moving about her, and that he too might come there to skate.",joy
524,"He walked down, for a long while avoiding looking at her as at the sun, but seeing her, as one does the sun, without looking.",anger
525,"On that day of the week and at that time of day people of one set, all acquainted with one another, used to meet on the ice.",anger
526,"There were crack skaters there, showing off their skill, and learners clinging to chairs with timid, awkward movements, boys, and elderly people skating with hygienic motives.",fear
527,"They seemed to Levin an elect band of blissful beings because they were here, near her.",joy
528,"All the skaters, it seemed, with perfect self-possession, skated towards her, skated by her, even spoke to her, and were happy, quite apart from her, enjoying the capital ice and the fine weather.",joy
529,"Nikolay Shtcherbatsky, Kitty’s cousin, in a short jacket and tight trousers, was sitting on a garden seat with his skates on.",anger
530,"Seeing Levin, he shouted to him: “Ah, the first skater in Russia!",anger
531,Been here long?,anger
532,"First-rate ice—do put your skates on.” “I haven’t got my skates,” Levin answered, marveling at this boldness and ease in her presence, and not for one second losing sight of her, though he did not look at her.",joy
533,He felt as though the sun were coming near him.,joy
534,"She was in a corner, and turning out her slender feet in their high boots with obvious timidity, she skated towards him.",anger
535,"A boy in Russian dress, desperately waving his arms and bowed down to the ground, overtook her.",fear
536,"She skated a little uncertainly; taking her hands out of the little muff that hung on a cord, she held them ready for emergency, and looking towards Levin, whom she had recognized, she smiled at him, and at her own fears.",fear
537,"When she had got round the turn, she gave herself a push off with one foot, and skated straight up to Shtcherbatsky.",anger
538,"Clutching at his arm, she nodded smiling to Levin.",joy
539,She was more splendid than he had imagined her.,joy
540,"When he thought of her, he could call up a vivid picture of her to himself, especially the charm of that little fair head, so freely set on the shapely girlish shoulders, and so full of childish brightness and good humor.",joy
541,"The childishness of her expression, together with the delicate beauty of her figure, made up her special charm, and that he fully realized.",joy
542,"But what always struck him in her as something unlooked for, was the expression of her eyes, soft, serene, and truthful, and above all, her smile, which always transported Levin to an enchanted world, where he felt himself softened and tender, as he remembered himself in some days of his early childhood.",love
543,"“Have you been here long?” she said, giving him her hand.",anger
544,"“Thank you,” she added, as he picked up the handkerchief that had fallen out of her muff.",anger
545,“I?,anger
546,I’ve not long ... yesterday ...,anger
547,I mean today ...,anger
548,"I arrived,” answered Levin, in his emotion not at once understanding her question.",joy
549,"“I was meaning to come and see you,” he said; and then, recollecting with what intention he was trying to see her, he was promptly overcome with confusion and blushed.",sadness
550,"“I didn’t know you could skate, and skate so well.” She looked at him earnestly, as though wishing to make out the cause of his confusion.",joy
551,“Your praise is worth having.,joy
552,"The tradition is kept up here that you are the best of skaters,” she said, with her little black-gloved hand brushing a grain of hoarfrost off her muff.",anger
553,"“Yes, I used once to skate with passion; I wanted to reach perfection.” “You do everything with passion, I think,” she said smiling.",joy
554,“I should so like to see how you skate.,joy
555,"Put on skates, and let us skate together.” “Skate together!",anger
556,"Can that be possible?” thought Levin, gazing at her.",joy
557,"“I’ll put them on directly,” he said.",anger
558,And he went off to get skates.,anger
559,"“It’s a long while since we’ve seen you here, sir,” said the attendant, supporting his foot, and screwing on the heel of the skate.",anger
560,"“Except you, there’s none of the gentlemen first-rate skaters.",joy
561,"Will that be all right?” said he, tightening the strap.",anger
562,"“Oh, yes, yes; make haste, please,” answered Levin, with difficulty restraining the smile of rapture which would overspread his face.",sadness
563,"“Yes,” he thought, “this now is life, this is happiness!",joy
564,"_Together,_ she said; _let us skate together!_ Speak to her now?",anger
565,"But that’s just why I’m afraid to speak—because I’m happy now, happy in hope, anyway.... And then?...",joy
566,But I must!,anger
567,I must!,anger
568,I must!,anger
569,"Away with weakness!” Levin rose to his feet, took off his overcoat, and scurrying over the rough ice round the hut, came out on the smooth ice and skated without effort, as it were, by simple exercise of will, increasing and slackening speed and turning his course.",anger
570,"He approached with timidity, but again her smile reassured him.",joy
571,"She gave him her hand, and they set off side by side, going faster and faster, and the more rapidly they moved the more tightly she grasped his hand.",anger
572,"“With you I should soon learn; I somehow feel confidence in you,” she said to him.",joy
573,"“And I have confidence in myself when you are leaning on me,” he said, but was at once panic-stricken at what he had said, and blushed.",joy
574,"And indeed, no sooner had he uttered these words, when all at once, like the sun going behind a cloud, her face lost all its friendliness, and Levin detected the familiar change in her expression that denoted the working of thought; a crease showed on her smooth brow.",joy
575,"“Is there anything troubling you?—though I’ve no right to ask such a question,” he added hurriedly.",anger
576,"“Oh, why so?...",anger
577,"No, I have nothing to trouble me,” she responded coldly; and she added immediately: “You haven’t seen Mlle.",anger
578,"Linon, have you?” “Not yet.” “Go and speak to her, she likes you so much.” “What’s wrong?",anger
579,I have offended her.,anger
580,"Lord help me!” thought Levin, and he flew towards the old Frenchwoman with the gray ringlets, who was sitting on a bench.",anger
581,"Smiling and showing her false teeth, she greeted him as an old friend.",joy
582,"“Yes, you see we’re growing up,” she said to him, glancing towards Kitty, “and growing old.",anger
583,"_Tiny bear_ has grown big now!” pursued the Frenchwoman, laughing, and she reminded him of his joke about the three young ladies whom he had compared to the three bears in the English nursery tale.",anger
584,"“Do you remember that’s what you used to call them?” He remembered absolutely nothing, but she had been laughing at the joke for ten years now, and was fond of it.",anger
585,"“Now, go and skate, go and skate.",joy
586,"Our Kitty has learned to skate nicely, hasn’t she?” When Levin darted up to Kitty her face was no longer stern; her eyes looked at him with the same sincerity and friendliness, but Levin fancied that in her friendliness there was a certain note of deliberate composure.",joy
587,And he felt depressed.,sadness
588,"After talking a little of her old governess and her peculiarities, she questioned him about his life.",anger
589,"“Surely you must be dull in the country in the winter, aren’t you?” she said.",sadness
590,"“No, I’m not dull, I am very busy,” he said, feeling that she was holding him in check by her composed tone, which he would not have the force to break through, just as it had been at the beginning of the winter.",sadness
591,“Are you going to stay in town long?” Kitty questioned him.,anger
592,"“I don’t know,” he answered, not thinking of what he was saying.",anger
593,"The thought that if he were held in check by her tone of quiet friendliness he would end by going back again without deciding anything came into his mind, and he resolved to make a struggle against it.",anger
594,“How is it you don’t know?” “I don’t know.,anger
595,"It depends upon you,” he said, and was immediately horror-stricken at his own words.",anger
596,"Whether it was that she had heard his words, or that she did not want to hear them, she made a sort of stumble, twice struck out, and hurriedly skated away from him.",anger
597,She skated up to Mlle.,anger
598,"Linon, said something to her, and went towards the pavilion where the ladies took off their skates.",anger
599,“My God!,anger
600,what have I done!,anger
601,Merciful God!,anger
602,"help me, guide me,” said Levin, praying inwardly, and at the same time, feeling a need of violent exercise, he skated about describing inner and outer circles.",anger
603,"At that moment one of the young men, the best of the skaters of the day, came out of the coffee-house in his skates, with a cigarette in his mouth.",anger
604,"Taking a run, he dashed down the steps in his skates, crashing and bounding up and down.",anger
605,"He flew down, and without even changing the position of his hands, skated away over the ice.",anger
606,"“Ah, that’s a new trick!” said Levin, and he promptly ran up to the top to do this new trick.",joy
607,“Don’t break your neck!,anger
608,it needs practice!” Nikolay Shtcherbatsky shouted after him.,anger
609,"Levin went to the steps, took a run from above as best he could, and dashed down, preserving his balance in this unwonted movement with his hands.",anger
610,"On the last step he stumbled, but barely touching the ice with his hand, with a violent effort recovered himself, and skated off, laughing.",anger
611,"“How splendid, how nice he is!” Kitty was thinking at that time, as she came out of the pavilion with Mlle.",joy
612,"Linon, and looked towards him with a smile of quiet affection, as though he were a favorite brother.",joy
613,"“And can it be my fault, can I have done anything wrong?",anger
614,They talk of flirtation.,anger
615,"I know it’s not he that I love; but still I am happy with him, and he’s so jolly.",joy
616,"Only, why did he say that?...” she mused.",anger
617,"Catching sight of Kitty going away, and her mother meeting her at the steps, Levin, flushed from his rapid exercise, stood still and pondered a minute.",anger
618,"He took off his skates, and overtook the mother and daughter at the entrance of the gardens.",joy
619,"“Delighted to see you,” said Princess Shtcherbatskaya.",anger
620,"“On Thursdays we are home, as always.” “Today, then?” “We shall be pleased to see you,” the princess said stiffly.",joy
621,"This stiffness hurt Kitty, and she could not resist the desire to smooth over her mother’s coldness.",anger
622,"She turned her head, and with a smile said: “Good-bye till this evening.” At that moment Stepan Arkadyevitch, his hat cocked on one side, with beaming face and eyes, strode into the garden like a conquering hero.",joy
623,"But as he approached his mother-in-law, he responded in a mournful and crestfallen tone to her inquiries about Dolly’s health.",anger
624,"After a little subdued and dejected conversation with his mother-in-law, he threw out his chest again, and put his arm in Levin’s.",sadness
625,"“Well, shall we set off?” he asked.",anger
626,"“I’ve been thinking about you all this time, and I’m very, very glad you’ve come,” he said, looking him in the face with a significant air.",joy
627,"“Yes, come along,” answered Levin in ecstasy, hearing unceasingly the sound of that voice saying, “Good-bye till this evening,” and seeing the smile with which it was said.",joy
628,"“To the England or the Hermitage?” “I don’t mind which.” “All right, then, the England,” said Stepan Arkadyevitch, selecting that restaurant because he owed more there than at the Hermitage, and consequently considered it mean to avoid it.",anger
629,“Have you got a sledge?,anger
630,"That’s first-rate, for I sent my carriage home.” The friends hardly spoke all the way.",anger
631,"Levin was wondering what that change in Kitty’s expression had meant, and alternately assuring himself that there was hope, and falling into despair, seeing clearly that his hopes were insane, and yet all the while he felt himself quite another man, utterly unlike what he had been before her smile and those words, “Good-bye till this evening.” Stepan Arkadyevitch was absorbed during the drive in composing the menu of the dinner.",anger
632,"“You like turbot, don’t you?” he said to Levin as they were arriving.",joy
633,“Eh?” responded Levin.,anger
634,“Turbot?,anger
635,"Yes, I’m _awfully_ fond of turbot.” When Levin went into the restaurant with Oblonsky, he could not help noticing a certain peculiarity of expression, as it were, a restrained radiance, about the face and whole figure of Stepan Arkadyevitch.",joy
636,"Oblonsky took off his overcoat, and with his hat over one ear walked into the dining-room, giving directions to the Tatar waiters, who were clustered about him in evening coats, bearing napkins.",joy
637,"Bowing to right and left to the people he met, and here as everywhere joyously greeting acquaintances, he went up to the sideboard for a preliminary appetizer of fish and vodka, and said to the painted Frenchwoman decked in ribbons, lace, and ringlets, behind the counter, something so amusing that even that Frenchwoman was moved to genuine laughter.",joy
638,"Levin for his part refrained from taking any vodka simply because he felt such a loathing of that Frenchwoman, all made up, it seemed, of false hair, _poudre de riz,_ and _vinaigre de toilette_.",joy
639,"He made haste to move away from her, as from a dirty place.",anger
640,"His whole soul was filled with memories of Kitty, and there was a smile of triumph and happiness shining in his eyes.",joy
641,"“This way, your excellency, please.",anger
642,"Your excellency won’t be disturbed here,” said a particularly pertinacious, white-headed old Tatar with immense hips and coat-tails gaping widely behind.",sadness
643,"“Walk in, your excellency,” he said to Levin; by way of showing his respect to Stepan Arkadyevitch, being attentive to his guest as well.",joy
644,"Instantly flinging a fresh cloth over the round table under the bronze chandelier, though it already had a table cloth on it, he pushed up velvet chairs, and came to a standstill before Stepan Arkadyevitch with a napkin and a bill of fare in his hands, awaiting his commands.",anger
645,"“If you prefer it, your excellency, a private room will be free directly; Prince Golistin with a lady.",joy
646,Fresh oysters have come in.” “Ah!,joy
647,oysters.” Stepan Arkadyevitch became thoughtful.,joy
648,"“How if we were to change our program, Levin?” he said, keeping his finger on the bill of fare.",anger
649,And his face expressed serious hesitation.,joy
650,“Are the oysters good?,joy
651,"Mind now.” “They’re Flensburg, your excellency.",joy
652,"We’ve no Ostend.” “Flensburg will do, but are they fresh?” “Only arrived yesterday.” “Well, then, how if we were to begin with oysters, and so change the whole program?",joy
653,Eh?” “It’s all the same to me.,anger
654,"I should like cabbage soup and porridge better than anything; but of course there’s nothing like that here.” “_Porridge à la Russe,_ your honor would like?” said the Tatar, bending down to Levin, like a nurse speaking to a child.",sadness
655,"“No, joking apart, whatever you choose is sure to be good.",joy
656,"I’ve been skating, and I’m hungry.",anger
657,"And don’t imagine,” he added, detecting a look of dissatisfaction on Oblonsky’s face, “that I shan’t appreciate your choice.",joy
658,I am fond of good things.” “I should hope so!,love
659,"After all, it’s one of the pleasures of life,” said Stepan Arkadyevitch.",joy
660,"“Well, then, my friend, you give us two—or better say three—dozen oysters, clear soup with vegetables....” “_Printanière,_” prompted the Tatar.",joy
661,But Stepan Arkadyevitch apparently did not care to allow him the satisfaction of giving the French names of the dishes.,joy
662,"“With vegetables in it, you know.",anger
663,"Then turbot with thick sauce, then ... roast beef; and mind it’s good.",joy
664,"Yes, and capons, perhaps, and then sweets.” The Tatar, recollecting that it was Stepan Arkadyevitch’s way not to call the dishes by the names in the French bill of fare, did not repeat them after him, but could not resist rehearsing the whole menu to himself according to the bill:—“_Soupe printanière, turbot, sauce Beaumarchais, poulard à l’estragon, macédoine de fruits_ ... etc.,” and then instantly, as though worked by springs, laying down one bound bill of fare, he took up another, the list of wines, and submitted it to Stepan Arkadyevitch.",anger
665,"“What shall we drink?” “What you like, only not too much.",anger
666,"Champagne,” said Levin.",anger
667,“What!,anger
668,to start with?,anger
669,"You’re right though, I dare say.",anger
670,"Do you like the white seal?” “_Cachet blanc,_” prompted the Tatar.",joy
671,"“Very well, then, give us that brand with the oysters, and then we’ll see.” “Yes, sir.",joy
672,And what table wine?” “You can give us Nuits.,anger
673,"Oh, no, better the classic Chablis.” “Yes, sir.",joy
674,"And _your_ cheese, your excellency?” “Oh, yes, Parmesan.",joy
675,"Or would you like another?” “No, it’s all the same to me,” said Levin, unable to suppress a smile.",joy
676,"And the Tatar ran off with flying coat-tails, and in five minutes darted in with a dish of opened oysters on mother-of-pearl shells, and a bottle between his fingers.",anger
677,"Stepan Arkadyevitch crushed the starchy napkin, tucked it into his waistcoat, and settling his arms comfortably, started on the oysters.",anger
678,"“Not bad,” he said, stripping the oysters from the pearly shell with a silver fork, and swallowing them one after another.",anger
679,"“Not bad,” he repeated, turning his dewy, brilliant eyes from Levin to the Tatar.",anger
680,"Levin ate the oysters indeed, though white bread and cheese would have pleased him better.",joy
681,But he was admiring Oblonsky.,anger
682,"Even the Tatar, uncorking the bottle and pouring the sparkling wine into the delicate glasses, glanced at Stepan Arkadyevitch, and settled his white cravat with a perceptible smile of satisfaction.",joy
683,"“You don’t care much for oysters, do you?” said Stepan Arkadyevitch, emptying his wine-glass, “or you’re worried about something.",fear
684,Eh?” He wanted Levin to be in good spirits.,joy
685,But it was not that Levin was not in good spirits; he was ill at ease.,joy
686,"With what he had in his soul, he felt sore and uncomfortable in the restaurant, in the midst of private rooms where men were dining with ladies, in all this fuss and bustle; the surroundings of bronzes, looking-glasses, gas, and waiters—all of it was offensive to him.",anger
687,He was afraid of sullying what his soul was brimful of.,fear
688,“I?,anger
689,"Yes, I am; but besides, all this bothers me,” he said.",anger
690,"“You can’t conceive how queer it all seems to a country person like me, as queer as that gentleman’s nails I saw at your place....” “Yes, I saw how much interested you were in poor Grinevitch’s nails,” said Stepan Arkadyevitch, laughing.",anger
691,"“It’s too much for me,” responded Levin.",anger
692,"“Do try, now, and put yourself in my place, take the point of view of a country person.",anger
693,We in the country try to bring our hands into such a state as will be most convenient for working with.,joy
694,So we cut our nails; sometimes we turn up our sleeves.,anger
695,"And here people purposely let their nails grow as long as they will, and link on small saucers by way of studs, so that they can do nothing with their hands.” Stepan Arkadyevitch smiled gaily.",joy
696,"“Oh, yes, that’s just a sign that he has no need to do coarse work.",anger
697,His work is with the mind....” “Maybe.,joy
698,"But still it’s queer to me, just as at this moment it seems queer to me that we country folks try to get our meals over as soon as we can, so as to be ready for our work, while here are we trying to drag out our meal as long as possible, and with that object eating oysters....” “Why, of course,” objected Stepan Arkadyevitch.",joy
699,"“But that’s just the aim of civilization—to make everything a source of enjoyment.” “Well, if that’s its aim, I’d rather be a savage.” “And so you are a savage.",anger
700,All you Levins are savages.” Levin sighed.,anger
701,"He remembered his brother Nikolay, and felt ashamed and sore, and he scowled; but Oblonsky began speaking of a subject which at once drew his attention.",sadness
702,"“Oh, I say, are you going tonight to our people, the Shtcherbatskys’, I mean?” he said, his eyes sparkling significantly as he pushed away the empty rough shells, and drew the cheese towards him.",anger
703,"“Yes, I shall certainly go,” replied Levin; “though I fancied the princess was not very warm in her invitation.” “What nonsense!",joy
704,"That’s her manner.... Come, boy, the soup!...",anger
705,"That’s her manner—_grande dame,_” said Stepan Arkadyevitch.",anger
706,"“I’m coming, too, but I have to go to the Countess Bonina’s rehearsal.",anger
707,"Come, isn’t it true that you’re a savage?",anger
708,How do you explain the sudden way in which you vanished from Moscow?,anger
709,"The Shtcherbatskys were continually asking me about you, as though I ought to know.",anger
710,"The only thing I know is that you always do what no one else does.” “Yes,” said Levin, slowly and with emotion, “you’re right.",joy
711,I am a savage.,anger
712,"Only, my savageness is not in having gone away, but in coming now.",anger
713,"Now I have come....” “Oh, what a lucky fellow you are!” broke in Stepan Arkadyevitch, looking into Levin’s eyes.",anger
714,"“Why?” “‘I know a gallant steed by tokens sure, And by his eyes I know a youth in love,’” declaimed Stepan Arkadyevitch.",anger
715,"“Everything is before you.” “Why, is it over for you already?” “No; not over exactly, but the future is yours, and the present is mine, and the present—well, it’s not all that it might be.” “How so?” “Oh, things go wrong.",anger
716,"But I don’t want to talk of myself, and besides I can’t explain it all,” said Stepan Arkadyevitch.",anger
717,"“Well, why have you come to Moscow, then?...",anger
718,Hi!,joy
719,take away!” he called to the Tatar.,anger
720,"“You guess?” responded Levin, his eyes like deep wells of light fixed on Stepan Arkadyevitch.",anger
721,"“I guess, but I can’t be the first to talk about it.",anger
722,"You can see by that whether I guess right or wrong,” said Stepan Arkadyevitch, gazing at Levin with a subtle smile.",joy
723,"“Well, and what have you to say to me?” said Levin in a quivering voice, feeling that all the muscles of his face were quivering too.",fear
724,"“How do you look at the question?” Stepan Arkadyevitch slowly emptied his glass of Chablis, never taking his eyes off Levin.",anger
725,"“I?” said Stepan Arkadyevitch, “there’s nothing I desire so much as that—nothing!",joy
726,It would be the best thing that could be.” “But you’re not making a mistake?,anger
727,"You know what we’re speaking of?” said Levin, piercing him with his eyes.",anger
728,“You think it’s possible?” “I think it’s possible.,joy
729,Why not possible?” “No!,joy
730,do you really think it’s possible?,joy
731,"No, tell me all you think!",anger
732,"Oh, but if ... if refusal’s in store for me!...",anger
733,"Indeed I feel sure....” “Why should you think that?” said Stepan Arkadyevitch, smiling at his excitement.",joy
734,“It seems so to me sometimes.,anger
735,"That will be awful for me, and for her too.” “Oh, well, anyway there’s nothing awful in it for a girl.",sadness
736,"Every girl’s proud of an offer.” “Yes, every girl, but not she.” Stepan Arkadyevitch smiled.",joy
